,BusinessNum,agentName,appReferenceNumber,applicantName,applicationDate,applicationNumber,applicationStatus,articleName,designMainClassification,designNumber,dsShpClssCd,internationalRegisterDate,internationalRegisterNumber,inventorName,openDate,openNumber,priorityDate,priorityNumber,publicationDate,publicationNumber,regReferenceNumber,registrationDate,registrationNumber
12179,1268109813,"['오위환', '정기택', '나성곤']",,['제이에스씨(주)'],2015-12-16,3.02E+12,등록,화상디자인이 표시된 멀티미디어 플레이어,"['H4401S', 'H1721S', 'H3301S', 'H540S']",M001,"['H4401S', 'H1721S', 'H3301S', 'H540S']",,,"['김민', '윤동준']",,,,,2017-01-31,,,2017-01-03,3.01E+12
12180,8850607400,,,,,,,,,,,,,,,,,,,,,,
12181,6168102205,,,,,,,,,,,,,,,,,,,,,,
12182,3818107452,,,,,,,,,,,,,,,,,,,,,,
12183,2648107265,,,,,,,,,,,,,,,,,,,,,,
12184,1118802002,,,,,,,,,,,,,,,,,,,,,,
12185,5048105169,,,,,,,,,,,,,,,,,,,,,,
12186,5531308583,,,,,,,,,,,,,,,,,,,,,,
12187,3368807103,,,,,,,,,,,,,,,,,,,,,,
12188,3128109825,,,,,,,,,,,,,,,,,,,,,,
12189,2078108128,,,,,,,,,,,,,,,,,,,,,,
12190,8198609347,,,,,,,,,,,,,,,,,,,,,,
12191,8728203394,,,,,,,,,,,,,,,,,,,,,,
12192,8078103787,,,,,,,,,,,,,,,,,,,,,,
12193,2068606813,['김시우'],,['(주)에스앤씨랩'],2019-07-15,3.02E+12,등록,주차 감지 센서,['H1560'],M001,['H1560'],,,['장선영'],,,,,2020-04-07,,,2020-03-31,3.01E+12
12194,1058507749,,,,,,,,,,,,,,,,,,,,,,
12195,2408806050,,,,,,,,,,,,,,,,,,,,,,
12196,2068607458,['유인경'],,['주식회사 성원에어테크'],2016-01-26,3.02E+12,등록,난방용 방열기,"['D4190', 'D410']",M001,"['D4190', 'D410']",,,['민성식'],,,,,2016-07-25,,,2016-07-18,3.01E+12
12197,2068607458,['유인경'],,['주식회사 성원에어테크'],2020-07-23,3.02E+12,등록,배기덕트의 천정 고정용 브라켓,['D40'],M001,['D40'],,,['민성식'],,,,,2021-05-12,,,2021-05-06,3.01E+12
12198,2068607458,['유인경'],,['주식회사 성원에어테크'],2015-04-06,3.02E+12,등록,덕트 체결밴드용 홀더,"['D40', 'M242']",M001,"['M242', 'D40']",,,['민성식'],,,,,2015-12-14,,,2015-12-08,3.01E+12
12199,2068607458,['유인경'],,['주식회사 성원에어테크'],2020-02-17,3.02E+12,등록,에어덕트용 연결관,['D40'],M001,['D40'],,,['민성식'],,,,,2020-12-07,,,2020-12-01,3.01E+12
12200,2068607458,['유인경'],,['주식회사 성원에어테크'],2016-01-26,3.02E+12,등록,난방용 방열기,"['D4190', 'D410']",M001,"['D4190', 'D410']",,,['민성식'],,,,,2016-08-19,,,2016-08-12,3.01E+12
12201,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-02-13,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-04-06,,,1987-02-27,3.00E+12
12202,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-02-27,3.02E+12,소멸,윤활유통,['F452B'],M01,['F452B'],,,['정신택'],,,,,1987-04-08,,,1987-02-27,3.00E+12
12203,7858500129,['이철'],,['에스케이 주식회사'],1989-02-20,3.02E+12,소멸,자동차용윤활유포장용깡통,['F452C'],M01,['F452C'],,,['유동우'],,,,,1990-04-20,,,1990-03-15,3.00E+12
12204,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-04-02,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-06-27,,,1987-05-29,3.00E+12
12205,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1983-09-12,3.02E+12,소멸,포장용깡통,['F452C'],M01,['F452C'],,,['정우광'],,,,,1984-09-05,,,1984-07-20,3.00E+12
12206,7858500129,['이철'],,['에스케이 주식회사'],1988-07-23,3.02E+12,소멸,포장용용기,['F4620'],M01,"['F4620A', 'F4620']",,,['유동우'],,,,,1989-09-30,,,1989-08-01,3.00E+12
12207,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1987-08-25,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,,,,1988-10-12,3.00E+12
12208,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1984-03-19,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['김항덕'],,,,,1985-04-04,,,1985-01-31,3.00E+12
12209,7858500129,"['이철', '염승윤']",,['에스케이 주식회사'],1997-02-06,3.02E+12,소멸,티슈 용기,['C424'],M01,['C424'],,,['구창용'],,,,,1998-04-07,,,1997-11-21,3.00E+12
12210,7858500129,['청운특허법인'],,['에스케이 주식회사'],2003-09-29,3.02E+12,소멸,기저귀용 직물지,['M1110G'],M01,['M1110G'],,,"['이재식', '권순종', '김용갑']",,,,,2004-02-19,,,2004-02-09,3.00E+12
12211,7858500129,['김승욱'],,['에스케이 주식회사'],2002-06-17,3.02E+12,소멸,포장지,['F410B'],M01,['F410B'],,,['조신형'],,,,,2002-11-01,,,2002-10-18,3.00E+12
12212,7858500129,"['이노성', '강성균', '신운철']",,['에스케이 주식회사'],2006-07-18,3.02E+12,소멸,무선 신용카드 조회기용 무선 핸디터미널,['H56'],M01,['H56'],,,"['이재철', '오승철']",,,,,2007-02-27,,,2007-02-21,3.00E+12
12213,7858500129,"['이철', '염승윤']",,['에스케이 주식회사'],1997-03-05,3.02E+12,소멸,전기점화장치 하우징,['K8292'],M01,['K8292'],,,['문찬호'],,,,,1998-06-01,,,1998-03-31,3.00E+12
12214,7858500129,"['이철', '염승윤']",,['에스케이 주식회사'],1997-03-05,3.02E+12,소멸,매연 여과장치용 점화기,['K8292'],M01,['K8292'],,,['문찬호'],,,,,1998-06-01,,,1998-03-31,3.00E+12
12215,7858500129,"['권오식', '박창희']",,['에스케이 주식회사'],2005-01-27,3.02E+12,소멸,배기가스 정화기,['K8295'],M01,['K8295'],,,"['정홍석', '조연근']",,,,,2005-09-20,,,2005-09-12,3.00E+12
12216,7858500129,"['이인실', '이철']",,['에스케이 주식회사'],1998-02-26,3.02E+12,소멸,주유기용 조작 패널,['H261BA'],M01,['H261BA'],,,['봉현철'],,,,,1999-02-18,,,1998-11-20,3.00E+12
12217,7858500129,"['이철', '염승윤']",,['에스케이 주식회사'],1997-06-03,3.02E+12,소멸,주유소용 조명간판,['F510A'],M01,['F510A'],,,['구창용'],,,,,1998-06-01,,,1998-03-31,3.00E+12
12218,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-03-25,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-05-09,,,1987-04-07,3.00E+12
12219,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-03-25,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-04-09,,,1987-03-06,3.00E+12
12220,7858500129,['이철'],,['에스케이 주식회사'],1989-02-20,3.02E+12,소멸,자동차용윤활유포장용깡통,['F452B'],M01,['F452B'],,,['유동우'],,,,,1990-04-23,,,1990-03-15,3.00E+12
12221,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-02-27,3.02E+12,소멸,윤활유통,['F452B'],M01,['F452B'],,,['정신택'],,,,,1987-04-06,,,1987-02-27,3.00E+12
12222,7858500129,"['문기상', '조기호']",,['에스케이 주식회사'],1986-09-27,3.02E+12,소멸,그리스통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-10-26,,,1987-09-15,3.00E+12
12223,7858500129,['이철'],,['에스케이 주식회사'],1992-07-15,3.02E+12,소멸,주유소용신용카드단말기의수납케이스,['H591'],M01,"['H591', 'H591T']",,,"['서재식', '박원규', '김진철']",,,,,1994-01-19,,,1993-12-06,3.00E+12
12224,7858500129,"['이철', '염승윤', '윤창일']",,['에스케이 주식회사'],1995-05-22,3.02E+12,소멸,방충제용용기,['C4310'],M01,"['C4310', 'C4310E']",,,['이재환'],,,,,1996-06-20,,,1996-05-02,3.00E+12
12225,7858500129,['조태연'],,['에스케이 주식회사'],2002-07-31,3.02E+12,소멸,포장용통,['F4511'],M01,['F4511'],,,['조신형'],,,,,2002-12-27,,,2002-12-10,3.00E+12
12226,7858500129,['특허법인 천지'],,"['에스케이 주식회사', '세너지 주식회사']",2012-08-14,3.02E+12,소멸,에어컨디셔너용 냉각공기 유도판,['D4390'],M01,['D4390'],,,"['정영혁', '문종철', '이용행', '임경진', '장명훈']",,,,,2014-08-05,,,2014-07-29,3.01E+12
12227,7858500129,"['이인실', '이철']",,['에스케이 주식회사'],1997-10-15,3.02E+12,소멸,주유소용 간판,['F510C'],M01,['F510C'],,,['구창용'],,,,,1999-02-18,,,1998-11-20,3.00E+12
12228,1288609855,,,,,,,,,,,,,,,,,,,,,,
12229,1198606041,,,,,,,,,,,,,,,,,,,,,,
12230,4708803870,,,,,,,,,,,,,,,,,,,,,,
12231,1398105541,,,,,,,,,,,,,,,,,,,,,,
12232,2118701870,,,,,,,,,,,,,,,,,,,,,,
12233,4158106343,,,,,,,,,,,,,,,,,,,,,,
12234,1048100901,,,,,,,,,,,,,,,,,,,,,,
12235,5948804127,,,,,,,,,,,,,,,,,,,,,,
12236,7520408890,,,,,,,,,,,,,,,,,,,,,,
12237,6078109095,,,,,,,,,,,,,,,,,,,,,,
12238,1208109609,,,,,,,,,,,,,,,,,,,,,,
12239,1138603671,,,,,,,,,,,,,,,,,,,,,,
12240,1168105845,,,,,,,,,,,,,,,,,,,,,,
12241,5498805954,,,,,,,,,,,,,,,,,,,,,,
12242,2208105496,,,,,,,,,,,,,,,,,,,,,,
12243,2068105460,,,,,,,,,,,,,,,,,,,,,,
12244,2118805551,,,,,,,,,,,,,,,,,,,,,,
12245,1108104977,,,,,,,,,,,,,,,,,,,,,,
12246,4028102200,,,,,,,,,,,,,,,,,,,,,,
12247,2118602905,,,,,,,,,,,,,,,,,,,,,,
12248,3128609324,['특허법인아주'],,"['주식회사 비티씨', '한국식품산업클러스터진흥원']",2019-12-10,3.02E+12,등록,포장용 박스,['F4530'],M001,['F4530'],,,"['박근희', '김태영']",,,,,2020-11-11,,,2020-11-05,3.01E+12
12249,4678704020,,,,,,,,,,,,,,,,,,,,,,
12250,1198103533,,,,,,,,,,,,,,,,,,,,,,
12251,6108104226,,,,,,,,,,,,,,,,,,,,,,
12252,1198106217,,,,,,,,,,,,,,,,,,,,,,
12253,8468800400,,,,,,,,,,,,,,,,,,,,,,
12254,2538704782,,,,,,,,,,,,,,,,,,,,,,
12255,1208107139,,,,,,,,,,,,,,,,,,,,,,
12256,5029505555,,,,,,,,,,,,,,,,,,,,,,
12257,5338106089,,,,,,,,,,,,,,,,,,,,,,
12258,5118108117,,,,,,,,,,,,,,,,,,,,,,
12259,5038103105,,,,,,,,,,,,,,,,,,,,,,
12260,4028103515,,,,,,,,,,,,,,,,,,,,,,
12261,5048101128,,,,,,,,,,,,,,,,,,,,,,
12262,2808100298,,,,,,,,,,,,,,,,,,,,,,
12263,2858109124,,,,,,,,,,,,,,,,,,,,,,
12264,5038608464,,,,,,,,,,,,,,,,,,,,,,
12265,1198606669,,,,,,,,,,,,,,,,,,,,,,
12266,7088107026,,,,,,,,,,,,,,,,,,,,,,
12267,1058702778,,,,,,,,,,,,,,,,,,,,,,
12268,2068605615,,,,,,,,,,,,,,,,,,,,,,
12269,1058606499,,,,,,,,,,,,,,,,,,,,,,
12270,2148604846,,,,,,,,,,,,,,,,,,,,,,
12271,1448101969,,,,,,,,,,,,,,,,,,,,,,
12272,3708603551,,,,,,,,,,,,,,,,,,,,,,
12273,1068608794,,,,,,,,,,,,,,,,,,,,,,
12274,1058707560,,,,,,,,,,,,,,,,,,,,,,
12275,1548105534,,,,,,,,,,,,,,,,,,,,,,
12276,6228803624,,,,,,,,,,,,,,,,,,,,,,
12277,5028103871,,,,,,,,,,,,,,,,,,,,,,
12278,2268109873,,,,,,,,,,,,,,,,,,,,,,
12279,2048600629,,,,,,,,,,,,,,,,,,,,,,
12280,2208805935,,,,,,,,,,,,,,,,,,,,,,
12281,1598806734,,,,,,,,,,,,,,,,,,,,,,
12282,2398101369,,,,,,,,,,,,,,,,,,,,,,
12283,6338602951,,,,,,,,,,,,,,,,,,,,,,
12284,2208609379,,,,,,,,,,,,,,,,,,,,,,
12285,5298101989,,,,,,,,,,,,,,,,,,,,,,
12286,3178102100,,,,,,,,,,,,,,,,,,,,,,
12287,2068603098,,,,,,,,,,,,,,,,,,,,,,
12288,1138607965,,,,,,,,,,,,,,,,,,,,,,
12289,6038107453,,,,,,,,,,,,,,,,,,,,,,
12290,3108807969,,,,,,,,,,,,,,,,,,,,,,
12291,1048103159,,,,,,,,,,,,,,,,,,,,,,
12292,6208600516,,,,,,,,,,,,,,,,,,,,,,
12293,1118107596,['황선웅'],,['주식회사 디엔텍'],2017-09-14,3.02E+12,등록,분산분쇄기용 로터,"['K629', 'K000', 'K059']",M001,"['K629', 'K059', 'K000']",,,['정찬수'],,,,,2017-11-17,,,2017-11-13,3.01E+12
12294,1118107596,['황선웅'],,['주식회사 디엔텍'],2017-03-31,3.02E+12,등록,분산분쇄기용 세퍼레이터,"['K629', 'K000', 'K059']",M001,"['K629', 'K059', 'K000']",,,['정찬수'],,,,,2017-10-25,,,2017-10-18,3.01E+12
12295,1118107596,['황선웅'],,['주식회사 디엔텍'],2017-12-22,3.02E+12,등록,분산분쇄기용 로터,"['K629', 'K000', 'K059']",M001,"['K629', 'K059', 'K000']",,,['정찬수'],,,,,2018-02-20,,,2018-02-12,3.01E+12
12296,5158108528,['조광국'],,['주식회사 세계로'],2013-05-02,3.02E+12,소멸,벤치프레임용 브라켓,['D2190'],M01,['D2190'],,,['신응선'],,,,,2014-06-12,,,2014-05-29,3.01E+12
12297,5158108528,['조광국'],,['주식회사 세계로'],2011-10-19,3.02E+12,소멸,선반,['D1231'],M01,['D1231'],,,['이성원'],,,,,2012-04-04,,,2012-03-29,3.01E+12
12298,6768709721,['양재욱'],,['디엘이앤씨 주식회사'],2020-08-12,3.02E+12,등록,조명용 스위치,['H153'],M001,['H153'],,,"['김한석', '김병찬', '윤국현', '엄주용', '김광민', '김남근']",,,,,2022-02-18,,,2022-02-11,3.01E+12
12299,6768709721,['리앤목특허법인'],,"['삼목에스폼 주식회사', '디엘이앤씨 주식회사']",2021-04-01,3.02E+12,등록,건축용 마감재,['L591'],M001,['L591'],,,"['이정환', '홍동진', '강정기', '김현덕', '정수호', '이제현', '김치엽', '이상진', '김승일']",,,,,2022-02-22,,,2022-02-17,3.01E+12
12300,6768709721,['김록배'],,"['(주)삼일씨엔에스', '디엘이앤씨 주식회사']",2020-04-14,3.02E+12,등록,프리캐스트 콘크리트 기둥,['L4111'],M001,['L4111'],,,"['구정모', '김민석', '김태호', '김용대', '박현석']",,,,,2021-02-17,,,2021-02-05,3.01E+12
12301,6768709721,['특허법인주원'],,"['주식회사 힘펠', '디엘이앤씨 주식회사']",2021-03-19,3.02E+12,등록,렌지후드,['D451'],M001,['D451'],,,"['박회웅', '이재욱', '김정환', '김준', '이지수', '윤영호', '최승태', '김남근', '손부연', '이영주']",,,,,2022-03-03,,,2022-02-28,3.01E+12
12302,4458804443,,,,,,,,,,,,,,,,,,,,,,
12303,2878704726,,,,,,,,,,,,,,,,,,,,,,
12304,3528809818,,,,,,,,,,,,,,,,,,,,,,
12305,1168100585,,,,,,,,,,,,,,,,,,,,,,
12306,1798701465,,,,,,,,,,,,,,,,,,,,,,
12307,3148608041,,,,,,,,,,,,,,,,,,,,,,
12308,2143107068,,,['헵시바주식회사'],2003-02-14,3.02E+12,거절,가습기,['D4331'],M01,['D4331'],,,['이명구'],2003-05-09,3.02E+12,,,,,,,
12309,2143107068,['특허법인(유한) 다래'],,['헵시바주식회사'],2019-02-26,3.02E+12,등록,3D 프린터,"['H5450', 'K70']",M001,"['H5450', 'K70']",,,['김성복'],,,,,2019-09-11,,,2019-09-03,3.01E+12
12310,2143107068,['유환열'],,['헵시바주식회사'],2019-07-02,3.02E+12,등록,플라즈마 방전 이온발생장치용 파워서플라이,"['H223', 'K60']",M001,"['K60', 'H223']",,,"['이명구', '권오현']",,,,,2020-02-26,,,2020-02-20,3.01E+12
12311,2143107068,['특허법인(유한) 다래'],,['헵시바주식회사'],2018-02-05,3.02E+12,등록,버너용 노즐,['D4290'],M001,['D4290'],,,"['김광원', '정우람', '성장현']",,,,,2018-09-21,,,2018-09-13,3.01E+12
12312,2143107068,['이영규'],,['헵시바주식회사'],1996-02-17,3.02E+12,소멸,에어컨디셔너용 송풍관 연결구,['D4390'],M01,"['D4390T', 'D4390']",,,['배병수'],,,,,1997-05-15,,,1997-03-25,3.00E+12
12313,2143107068,['특허법인(유한) 다래'],,['헵시바주식회사'],2021-03-05,3.02E+12,등록,집진기 배관용 고정부재,['K613'],M001,['K613'],,,"['이명구', '김재훈', '이인재']",,,,,2022-02-08,,,2022-01-28,3.01E+12
12314,2143107068,"['이영규', '유동일', '정태진']",,['헵시바주식회사'],2004-11-04,3.02E+12,소멸,산소발생 음이온 공기청정기,['D434'],M01,['D434'],,,"['배용일', '김성복']",,,,,2005-12-12,,,2005-12-06,3.00E+12
12315,2143107068,"['이영규', '유동일', '정태진']",,['헵시바주식회사'],2004-03-11,3.02E+12,소멸,차량용 간이 가습기,['D4331'],M01,['D4331'],,,['이명구'],,,,,2005-03-10,,,2005-02-18,3.00E+12
12316,2143107068,['정태진'],,['헵시바주식회사'],2007-09-19,3.02E+12,등록,원적외선 히터,['D420AB'],M01,['D420AB'],,,['이명구'],,,,,2008-06-25,,,2008-06-19,3.00E+12
12317,2143107068,['정태진'],,['헵시바주식회사'],2007-01-29,3.02E+12,등록,이동식 에어컨,['D4311'],M01,['D4311'],,,"['고재형', '강지웅', '김성복']",,,,,2007-11-27,,,2007-11-21,3.00E+12
12318,2143107068,['이영규'],,['헵시바주식회사'],1996-07-19,3.02E+12,소멸,에어컨디셔너용 실외기,['D4320'],M01,"['D4320T', 'D4320']",,,['(추후보정)'],,,,,1997-11-29,,,1997-10-09,3.00E+12
12319,2143107068,['이영규'],,['헵시바주식회사'],1993-11-03,3.02E+12,소멸,전화기,"['H3310B', 'H3310C']",M01,"['H3310B', 'H3310C']",,,['배병수'],,,1993-03-26,,1995-02-09,,,1994-12-28,3.00E+12
12320,2143107068,['이영규'],,['헵시바주식회사'],1997-11-06,3.02E+12,소멸,원적외선 히터,['D420B'],M01,['D420B'],,,['이관식'],,,,,1999-03-02,,,1998-12-01,3.00E+12
12321,2143107068,['문승영'],,['헵시바주식회사'],1990-04-17,3.02E+12,소멸,보일러용실내조정기,['H262AA'],M01,"['H262AA', 'H262A']",,,['이관식'],,,,,1991-04-25,,,1991-03-12,3.00E+12
12322,2143107068,"['이영규', '유동일', '정태진']",,['헵시바주식회사'],2001-05-26,3.02E+12,소멸,에어컨디셔너,['D4320'],M01,['D4320'],,,['이관식'],,,,,2002-06-07,,,2002-05-27,3.00E+12
12323,2143107068,,,['헵시바주식회사'],2003-05-10,3.02E+12,소멸,튜브형 원적외선 히터,['D420AB'],M01,['D420AB'],,,"['성장현', '김성복', '이명구']",2003-05-27,3.02E+12,,,2004-05-24,,,2004-05-13,3.00E+12
12324,2143107068,['문세환'],,['헵시바주식회사'],2018-10-04,3.02E+12,등록,에어컨디셔너용 송풍관 연결구,['D4390'],M001,['D4390'],,,"['성실로', '이인재', '이명구']",2018-10-19,3.02E+12,,,2019-07-12,,,2019-07-08,3.01E+12
12325,2143107068,"['이영규', '유동일', '정태진']",,['헵시바주식회사'],2003-09-18,3.02E+12,소멸,원적외선 난방기용 난방관 마감캡,['M27'],M01,['M27'],,,"['이명구', '성장현', '김성복']",,,,,2004-10-20,,,2004-10-07,3.00E+12
12326,2143107068,,,['헵시바주식회사'],2011-06-20,3.02E+12,등록,원적외선히터,['D420B'],M01,['D420B'],,,['이명구'],,,,,2012-11-01,,,2012-10-26,3.01E+12
12327,2143107068,"['이영규', '유동일', '정태진']",,['헵시바주식회사'],2004-07-10,3.02E+12,소멸,튜브히터 배기구 캡,['D4290'],M01,['D4290'],,,"['성장현', '김성복']",,,,,2005-05-10,,,2005-05-02,3.00E+12
12328,4178109571,,,,,,,,,,,,,,,,,,,,,,
12329,1248706048,,,,,,,,,,,,,,,,,,,,,,
12330,1148103268,,,,,,,,,,,,,,,,,,,,,,
12331,3468607381,,,,,,,,,,,,,,,,,,,,,,
12332,3018108332,,,,,,,,,,,,,,,,,,,,,,
12333,2208102890,,,,,,,,,,,,,,,,,,,,,,
12334,4658605246,,,,,,,,,,,,,,,,,,,,,,
12335,2068603237,['이석우'],,['(주)우신이엔지'],2015-07-20,3.02E+12,등록,배관용 플러그,"['M27', 'M24190']",M001,"['M24190', 'M27']",,,['박종환'],,,,,2016-01-13,,,2016-01-07,3.01E+12
12336,1054102957,,,,,,,,,,,,,,,,,,,,,,
12337,3428108439,,,,,,,,,,,,,,,,,,,,,,
12338,2110707362,,,,,,,,,,,,,,,,,,,,,,
12339,4088105590,"['조영현', '나승택']",,['주식회사 신화산업개발'],2008-05-08,3.02E+12,소멸,캐노피,['L311'],M01,['L311'],,,['임향숙'],,,,,2008-12-24,,,2008-12-19,3.01E+12
12340,4088105590,"['조영현', '나승택']",,['주식회사 신화산업개발'],2008-06-09,3.02E+12,소멸,화단 휀스,"['L3530', 'L3531']",M01,"['L3530', 'L3531']",,,['임향숙'],,,,,2009-07-10,,,2009-07-03,3.01E+12
12341,4088105590,,,['주식회사 신화산업개발'],2011-01-05,3.02E+12,거절,캐노피,['L311'],M01,['L311'],,,['임향숙'],2011-01-21,3.02E+12,,,,,,,
12342,2048802791,,,,,,,,,,,,,,,,,,,,,,
12343,1298106494,,,,,,,,,,,,,,,,,,,,,,
12344,5048600981,,,,,,,,,,,,,,,,,,,,,,
12345,8708105924,,,,,,,,,,,,,,,,,,,,,,
12346,8788107611,,,,,,,,,,,,,,,,,,,,,,
12347,3018102282,,,,,,,,,,,,,,,,,,,,,,
12348,1288101477,,,,,,,,,,,,,,,,,,,,,,
12349,6058107336,,,,,,,,,,,,,,,,,,,,,,
12350,1018605829,,,,,,,,,,,,,,,,,,,,,,
12351,8918808999,,,,,,,,,,,,,,,,,,,,,,
12352,7228707279,,,,,,,,,,,,,,,,,,,,,,
12353,1648108522,,,,,,,,,,,,,,,,,,,,,,
12354,2158605290,,,,,,,,,,,,,,,,,,,,,,
12355,5208608118,,,,,,,,,,,,,,,,,,,,,,
12356,5038103445,,,,,,,,,,,,,,,,,,,,,,
12357,3898706370,,,,,,,,,,,,,,,,,,,,,,
12358,3928708745,,,,,,,,,,,,,,,,,,,,,,
12359,6098105792,,,,,,,,,,,,,,,,,,,,,,
12360,8058600997,,,,,,,,,,,,,,,,,,,,,,
12361,2158603920,,,,,,,,,,,,,,,,,,,,,,
12362,1388105038,,,,,,,,,,,,,,,,,,,,,,
12363,5048103660,,,,,,,,,,,,,,,,,,,,,,
12364,2718602640,,,,,,,,,,,,,,,,,,,,,,
12365,1208609745,,,,,,,,,,,,,,,,,,,,,,
12366,2068603149,,,,,,,,,,,,,,,,,,,,,,
12367,3608802588,,,,,,,,,,,,,,,,,,,,,,
12368,8693507824,['리앤목특허법인'],,['주식회사 바른컴퍼니'],2013-03-08,3.02E+12,등록,포장용 케이스,['F40'],M01,['F40'],,,"['박선녕', '송영건', '박유빈']",,,,,2013-10-22,,,2013-10-16,3.01E+12
12369,1138109853,,,,,,,,,,,,,,,,,,,,,,
12370,3138708296,,,,,,,,,,,,,,,,,,,,,,
12371,3148108227,,,,,,,,,,,,,,,,,,,,,,
12372,1138609232,,,,,,,,,,,,,,,,,,,,,,
12373,1048607592,,,,,,,,,,,,,,,,,,,,,,
12374,6218605206,['김영화'],,['주식회사아성엔지니어링'],1993-09-16,3.02E+12,소멸,소각로,['K052'],M01,"['K052T', 'K052']",,,['누락'],,,,,1995-02-09,,,1995-01-03,3.00E+12
12375,1068100876,,,,,,,,,,,,,,,,,,,,,,
12376,2038607637,,,,,,,,,,,,,,,,,,,,,,
12377,1098603741,,,,,,,,,,,,,,,,,,,,,,
12378,4128102581,,,,,,,,,,,,,,,,,,,,,,
12379,2058806175,,,,,,,,,,,,,,,,,,,,,,
12380,6178104450,,,,,,,,,,,,,,,,,,,,,,
12381,1808108899,['최경수'],,['주식회사 도원환경'],2008-11-13,3.02E+12,등록,폐기물매립시설용 보호블럭,"['L2214', 'L22240']",M01,"['L2214', 'L22240']",,,['윤혜경'],,,,,2009-03-17,,,2009-03-06,3.01E+12
12382,1808108899,['최경수'],,['주식회사 도원환경'],2009-10-01,3.02E+12,등록,완충 매트,['L61420'],M01,['L61420'],,,['윤혜경'],,,,,2011-01-12,,,2011-01-04,3.01E+12
12383,3088708575,,,,,,,,,,,,,,,,,,,,,,
12384,4888803845,,,,,,,,,,,,,,,,,,,,,,
12385,1298609643,,,,,,,,,,,,,,,,,,,,,,
12386,1168102867,,,,,,,,,,,,,,,,,,,,,,
12387,1208206470,,,,,,,,,,,,,,,,,,,,,,
12388,6538804994,,,,,,,,,,,,,,,,,,,,,,
12389,1178100275,,,,,,,,,,,,,,,,,,,,,,
12390,8288804759,,,,,,,,,,,,,,,,,,,,,,
12391,4022109304,,,,,,,,,,,,,,,,,,,,,,
12392,1228600613,,,,,,,,,,,,,,,,,,,,,,
12393,8968600318,,,,,,,,,,,,,,,,,,,,,,
12394,6588107470,,,,,,,,,,,,,,,,,,,,,,
12395,1058705300,,,,,,,,,,,,,,,,,,,,,,
12396,1018100111,,,,,,,,,,,,,,,,,,,,,,
12397,1088104322,,,,,,,,,,,,,,,,,,,,,,
12398,4098607677,['성낙훈'],,['주식회사 바른기술'],2007-05-02,3.02E+12,소멸,홈게이트웨이,['H3230'],M01,['H3230'],,,['박채민'],,,,,2008-01-03,,,2007-12-26,3.00E+12
12399,4098607677,['성낙훈'],,"['주식회사 바른기술', '(주)스타텔링크']",2008-05-06,3.02E+12,소멸,통신망용 멀티플렉서,['H320'],M01,['H320'],,,"['김태일', '박채민']",,,,,2008-12-15,,,2008-12-09,3.01E+12
12400,1138605366,,,,,,,,,,,,,,,,,,,,,,
12401,5078101988,['특허법인 태웅'],,['주식회사 유투엔지'],2017-05-25,3.02E+12,등록,열형광 선량계(Thermoluminescence Dosimeter) 자동지급기,['J520'],M001,['J520'],,,['장경석'],,,,,2017-08-02,,,2017-07-26,3.01E+12
12402,8498802492,,,,,,,,,,,,,,,,,,,,,,
12403,1050200076,['최명규'],,['(주)나인'],2001-08-29,3.02E+12,소멸,거푸집용 긴결장치,['L1319A'],M01,['L1319A'],,,['구자환'],,,,,2002-09-10,,,2002-08-29,3.00E+12
12404,1050200076,['특허법인(유한) 해담'],,['주식회사 나인'],2021-11-26,3.02E+12,등록,여성용 트렁크 팬티,['B166'],M001,['B166'],,,['이희건'],,,,,2022-02-04,,,2022-01-26,3.01E+12
12405,4168101042,['김종갑'],,['주식회사 대한'],1994-09-08,3.02E+12,소멸,조립형받침대의핸들,['L129'],M01,"['L129', 'L129T']",,,['서정돈'],,,,,1995-11-07,,,1995-08-29,3.00E+12
12406,4168101042,['김종갑'],,['주식회사 대한'],1995-12-21,3.02E+12,소멸,금형받침대,['K169'],M01,"['K169', 'K169T']",,,['서정돈'],,,,,1997-08-28,,,1997-07-04,3.00E+12
12407,4168101042,['특허법인아주'],,['주식회사 대한'],2016-08-10,3.02E+12,등록,기초공사용 하중잭,['L22129'],M001,['L22129'],,,['서준석'],,,,,2017-03-08,,,2017-03-02,3.01E+12
