,BusinessNum,cmpNm,기업명,ceoNm,telNo,faxTelNo,zip,adr,dtlAdr,cmpTypNm,cmpSclNm,pbcoGbNm,indCd1,indNm
5307,6068607629,20211228,(주)대***,우**,051 324 1056,051 3241003,46971,부산 사상구 광장로20번길 20,(괘법동),일반,중소기업,일반기업,42311,일반전기 공사업
5308,5118108117,20211130,(주)삼보정***,임**,054-535-0848,054-536-1536,,,,일반,중소기업,일반기업,42321,일반 통신 공사업
5309,1148604943,20211228,(주)오***,강**,02  34778489,02-548-8491,3994,서울특별시 마포구 동교로 210,(동교동),일반,중소기업,일반기업,46800,상품 종합 도매업
5310,3078104967,20211130,을지정보통신***,오**,041-856-7941,041-854-3900,32590,충남 공주시 송선농공단지길 39,(송선동),일반,중소기업,일반기업,42321,일반 통신 공사업
5311,1648708551,20211228,(주)라온***,서**,02-337-4774,02-855-4774,8595,서울특별시 금천구 범안로,"1130, 1511호 (가산동,디지털엠파이어빌딩)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5312,6178507169,20220302,유카로오토모빌(주)해운대***,한**,051 740 5566,,48095,부산 해운대구 해운대해변로,305 (중동),외감,중견기업,일반기업,45110,자동차 신품 판매업
5313,4028109305,20211229,(유)일우***,김**,063 432 3500,063-288-5226,55000,전라북도 전주시 완산구 충경로 99-1,3층 (경원동3가),일반,중소기업,일반기업,41200,토목 건설업
5314,1228600618,20221022,진산**,신**,032-766-7577,,,인천 서구 건지로121번길 3-1 (석남동),,일반,중소기업,,26410,유선 통신장비 제조업
5315,2218109274,20210903,(주)임***,신**,070-7004-6500,070-8761-2794,24341,강원 춘천시 강원대학길 1,"청정산업지원기술센터 805호 (효자동,강원대학교)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5316,1248607141,20211229,(주)파워***,조**,070 75077001,031 267 0910,16641,경기도 수원시 권선구 서부로 1555,3층 (고색동),일반,중소기업,일반기업,42322,내부 통신배선 공사업
5317,6138108739,20211018,한광종합건설***,이**,033 653 8123,033 653 8124,12572,경기도 양평군 강상면 강남로,1001 (교평리),일반,중소기업,일반기업,41220,토목시설물 건설업
5318,2118600520,20221022,디지털에***,여**,02-701-5973,,,"서울특별시 마포구 동교로41길 18 2층, 3층 (연남동)",,일반,중소기업,,59113,광고 영화 및 비디오물 제작업
5319,5678604848,20211130,(주)지원정***,정**, 063 2100404,063-255-4449,54941,전북 전주시 완산구 유연로 345-9,3층 (서신동),일반,중소기업,일반기업,42321,일반 통신 공사업
5320,2118804067,20221022,이트**,이**,164--,,,"서울 마포구 성암로 179 8층 (상암동,한샘상암)",,일반,중소기업,,20423,화장품 제조업
5321,1198101161,20211018,우주미디어정보통신***,김**,031-207-4100,031-207-4104,16447,경기 수원시 팔달구 팔달로52번길 51,(고등동),일반,중소기업,일반기업,42320,통신 공사업
5322,3148100574,20211229,(주)알투***,강**,042-488-3009,042-488-3035,34839,대전광역시 중구 중앙로 119,"7층 703호 (선화동,디스테이션)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5323,3858604097,20210903,(주)채***,김**,425369017,042-536-9018,35309,대전광역시 서구 유등로 641,2층 (용문동),일반,중소기업,일반기업,42321,일반 통신 공사업
5324,4188105395,20220308,세정건업***,정**,02  512 6733,02  512 3734,2752,서울특별시 성북구 화랑로15길 12,5층 502호 (상월곡동),일반,중소기업,일반기업,42134,포장 공사업
5325,4168101516,20210923,(주)인터엠에이브이전***,정**,061-752-3276,061-752-3281,58005,전남 순천시 해룡면 율산길,126 (남가리),일반,중소기업,일반기업,42320,통신 공사업
5326,1058603359,20221022,래딕스파***,심**,02-706-2119,,,"서울특별시 마포구 마포대로 86 8층 (도화동,창강빌딩)",,외감,중소기업,,75121,임시 및 일용 인력 공급업
5327,1288703400,20221022,유한**,유**,031-911-6077,,,경기도 고양시 일산서구 법곳길 658 (구산동),,일반,중소기업,,42321,일반 통신 공사업
5328,3278806081,20210903,(주)**,이**,042 710 7558,042 710 7559,34411,대전 대덕구 계족산로17번길 34,101호 (중리동),일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업
5329,3128602793,20210903,(주)드림***,서**,041 578 3096,041 5783097,31470,충청남도 아산시 배방읍 희망로46번길 45-7,"202호 (장재리,창조빌딩)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5330,6161101320,20211228,세흥전***,강**,064 739 6868,064 739 4122,63573,제주도 서귀포시 이어도로,"943, 201호(398번지 기영빌라) (법환동,기영빌라)",일반,중소기업,일반기업,42312,내부 전기배선 공사업
5331,5028601267,20211229,(주)이원***,이**,053 741 5479,053 7413290,42124,대구광역시 수성구 수성로72길 38,(수성동2가),일반,중소기업,일반기업,42322,내부 통신배선 공사업
5332,1108105511,20221022,글로벡스텍***,권**,02-3147-1239,,,"서울 마포구 만리재로 14 13층 1310호 (공덕동,한국사회복지회관르네상스타워)",,일반,중소기업,,46740,"방직용 섬유, 실 및 직물 도매업"
5333,1018603523,20211201,드림비전스***,허*,02  738 4300,02  738 4600,8298,서울특별시 구로구 공원로 3,"14층 1411호 (구로동,구로선경오피스텔)",일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업
5334,1108607711,20221022,피에이**,정**,02-383-3310,,,"서울특별시 강남구 테헤란로25길 20 917호 (역삼동,역삼벤쳐텔)",,일반,중소기업,,26410,유선 통신장비 제조업
5335,1078103802,20210818,(주)이루온아이***,이승구외 ***,070-4489-1078,031-628-1942,13494,경기 성남시 분당구 대왕판교로 660,"A동 905호 (삼평동,유스페이스1)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5336,8458106393,20211228,아이언마운틴코리아***,그레고리마***,263997700,070-4322-6966,17180,경기 용인시 처인구 백암면 죽양대로 956-28,(백봉리),일반,중소기업,일반기업,75999,그 외 기타 분류 안된 사업지원 서비스업
5337,6048105671,20210923,(주)글로***,임**,02  37750055,02  37752299,4195,서울특별시 마포구 백범로 199,"10층 1016호 (신공덕동,메트로디오빌)",일반,중소기업,일반기업,42320,통신 공사업
5338,6178105979,20211228,(주)신세계아***,강**,    070 76007000,,48059,부산광역시 해운대구 센텀중앙로 90,"2302호 (재송동,큐비이센텀)",일반,중소기업,일반기업,61210,유선통신업
5339,1068608555,20210903,(주)***,최**,070 86237134,02  60088267,7206,서울특별시 영등포구 양평로22길 8,2층 (양평동4가),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5340,8408706581,20211229,(주)영***,윤**,7099985151,,18100,경기 오산시 양산로 26,2층 201호 (서랑동),일반,중소기업,일반기업,42201,배관 및 냉ㆍ난방 공사업
5341,8088601325,20221022,퍼스트***,김준수외***,02-6713-8124,,,서울특별시 마포구 양화로 19 4층 (합정동),,일반,중소기업,,47912,전자상거래 소매업
5342,1198108221,20211229,(주)에이티***,오**,032 451 5500,032 817 1042,21629,인천 남동구 남동서로362번길,"37-27, 남동공단 (남촌동)",일반,중소기업,일반기업,26429,기타 무선 통신장비 제조업
5343,1268602910,20211228,(주)대***,장**,031-747-3533,031-750-0532,13201,경기 성남시 중원구 갈마치로 302,"(상대원동,성남우림라이온스밸리5차 803호,804호)",일반,중소기업,일반기업,42201,배관 및 냉ㆍ난방 공사업
5344,1248100541,20211130,(주)선우엔지***,김**,031-478-3735,031-478-2735,14059,경기도 안양시 동안구 흥안대로,"415, 426호 (평촌동,두산벤처다임)",일반,중소기업,일반기업,41000,종합 건설업
5345,3168606646,20210917,(주)***,원**,032-882-8222,0303-3445-0760,22126,인천 미추홀구 염전로 330,"1103호 (주안동,주안제이타워1차지식산업센터)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
5346,2728100473,20210903,(주)워***,김**,7070067004,5041883667,3628,서울 서대문구 통일로,"484, 318호 (홍제동,신지식산업센터)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5347,4548603308,20211201,(주)우현씨***,이**, 042 4715091,042-471-5091,17848,경기도 평택시 서재1길,"47-31, 1층 (동삭동)",일반,중소기업,일반기업,42321,일반 통신 공사업
5348,1178108383,20210923,대명건설주택***,김**,226470131,226539114,7948,서울특별시 양천구 목동중앙본로 107,"201호 (목동,대명이튼캐슬)",외감,중소기업,일반기업,41229,기타 토목 시설물 건설업
5349,2208102011,20211228,(주)폴라리스***,지**,02 6190 7722,02 535 0534,8594,서울 금천구 가산디지털1로 19,"19층 (가산동,대륭테크노타운18차)",코스닥등록,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5350,2118106176,20210818,(주)정원***,김영주외***,02 514 7007,02 542 5855,6027,서울 강남구 도산대로1길 46,(신사동),코스닥등록,중견기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5351,1198106217,20210818,(주)한길더블류***,선**,031 740 9393,031 740 9188,13219,경기도 성남시 중원구 둔촌대로 449,"403호,410호 (상대원동,중앙인더스피아)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5352,2108106546,20210820,(주)파워***,정**,032 623 8288,032 623 8289,5854,서울 송파구 송파대로 201,"비동 17층 1701호, 1702호, 1703호 (문정동,송파 테라타워2)",외감,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업
5353,5048104395,20211229,(주)선택***,김**,053 352 9700,053 3529702,42810,대구광역시 달서구 상인서로 65,"203동 801호 (상인동,우방아파트)",일반,중소기업,일반기업,42310,전기 공사업
5354,3148100625,20210818,(주)위***,성**,042-825-5100,042-825-0004,34151,대전 유성구 현충원로 291,"2층 (덕명동,영아빌딩)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5355,2068606275,20210903,(주)고우***,허**,02-462-5365,02-462-2600,4793,서울 성동구 아차산로5길 10,(성수동2가),일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업
5356,3058109667,20210923,중앙통신***,한**,042 639 0033,042 639 0038,34036,대전 유성구 테크노2로 310-12,(탑립동),일반,중소기업,일반기업,42321,일반 통신 공사업
5357,3928802821,20221022,가연환경***,이연지외***,02-3152-9366,,,"경기도 고양시 일산동구 연리지로 50 상가동 903호 (장항동,테라스트리)",,일반,중소기업,,41226,조경 건설업
5358,7158106892,20221022,세*,권**,070-5124-5505,,,"서울특별시 도봉구 마들로11가길 12 402호 (창동,다모아빌딩)",,일반,중소기업,,46522,통신·방송장비 및 부품 도매업
5359,1198606700,20221022,디자인**,황**,02-2143-5800,,,"서울특별시 서초구 매헌로 16 13층 1312호 (양재동,하이브랜드)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
5360,4178105554,20211130,국토건설***,변혜성외 ***,061 762 9901,061 762 9904,57743,전라남도 광양시 광양읍 칠성로,86-3 (칠성리),일반,중소기업,일반기업,41200,토목 건설업
5361,2158109542,20210818,비케이탑스***,정**,02 405 7000,02 405 7700,6162,서울 강남구 테헤란로 401,"17층 (삼성동,남경센타)",거래소상장,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5362,5358104040,20221022,엠티엠***,진**,02-858-7100,,,서울특별시 성북구 화랑로14길 5 한국과학기술연구원 에이치-1동 982에이 (하월곡동),,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
5363,1198600785,20210903,매니코어소프트***,박**,02-882-1837,02-883-1837,8826,서울특별시 관악구 관악로 1,"138동 308호 (신림동,서울대학교)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5364,1244201375,20210923,이*,이**, 031 2672973,,16671,경기 수원시 권선구 곡선로,"58, 4층",일반,중소기업,일반기업,47911,전자상거래 소매 중개업
5365,5178102643,20210903,(주)리얼***,김**,031-8064-1744,,11111,경기도 포천시 이동면 장암길 2-4,201-1호 (장암리),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5366,1358100235,20210923,(주)아이비즈소프***,김**,02-3662-7981,02-3662-7984,7294,서울 영등포구 선유로 70,"1301호 (문래동3가,우리벤처타운2)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5367,1148101400,20210820,(주)케이***,김**,02  571 5507,02  571 8007,8501,서울 금천구 가산디지털2로 184,"1212호, 1213호, 1214호 (가산동,벽산디지털밸리2차)",일반,중소기업,일반기업,47911,전자상거래 소매 중개업
5368,5038603753,20220308,명신개발***,김**,053 588 0003,053 581 1903,41711,대구 서구 서대구로63안길 19,"101호 (비산동,엘리시안)",일반,중소기업,일반기업,41111,단독 주택 건설업
5369,1138104905,20220302,강남이앤알***,김**,02-852-0462,02-852-0289,32287,충청남도 홍성군 광천읍 광천로430번길 41-129,(신진리),일반,중소기업,일반기업,42491,"미장, 타일 및 방수 공사업"
5370,3108807969,20221022,블렌드**,이**,070-4192-7501,,,"서울 마포구 월드컵북로4길 77, 3층 (동교동,에이엔티빌딩)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
5371,4118109876,20210923,(유)이***,김인외***,052 211 4996, 052 9702780,44107,울산 동구 문현로 109,7층 (방어동),일반,중소기업,일반기업,41220,토목시설물 건설업
5372,1358601254,20210903,(주)**,김**,02-6925-4080,0504-155-4328,13595,경기 성남시 분당구 황새울로258번길 23,"201호 (수내동,그라테아)",일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업"
5373,1058604850,20211229,(주)에이앤***,구데**,031 340 3300,031 340 3399,14079,경기도 안양시 동안구 시민대로 88,(호계동),외감,대기업,일반기업,26429,기타 무선 통신장비 제조업
5374,4088108858,20211228,(유)광명***,양**,062 371 7700,062 371 4700,57055,전남 영광군 대마면 전기차1로 210,2층 (송죽리),일반,중소기업,일반기업,42320,통신 공사업
5375,2068105888,20221022,이지비**,김**,02-6096-6800,,,"서울 영등포구 영등포로5길 19 906호 (양평동2가,동아프라임밸리)",,일반,중소기업,,42320,통신 공사업
5376,8338608759,20211130,(주)씨앤아***,서**,070 77170888,02 5252226,6705,서울특별시 서초구 효령로34길 76,"3층 301호 (방배동,동림빌딩)",일반,중소기업,일반기업,58219,기타 게임 소프트웨어 개발 및 공급업
5377,6178507395,20220302,유카로오토모빌(주)부산***,한**,051 628 0056,,,,,폐업,중견기업,일반기업,95212,자동차 전문 수리업
5378,3118103742,20221022,디씨티**,조**,041-357-7070,,,충남 당진시 송산면 연방축길 317-15 (상거리),,일반,중소기업,,42321,일반 통신 공사업
5379,1245303118,20210903,에스제이***,장**,031 296 3211,,16598,경기 수원시 권선구 매송고색로,"875, B동 20호 (평동,수원공구유통타운)",일반,중소기업,일반기업,95120,통신장비 수리업
5380,6748708326,20211228,제이디종합건설***,최**,031 9197751,031 9467751,10900,경기도 파주시 산내로7번길 25-12,102호 (목동동),일반,중소기업,일반기업,41229,기타 토목 시설물 건설업
5381,8878704066,20211228,(주)다온에이치***,최**,02-455-4096,02-554-4097,4962,서울특별시 광진구 천호대로 699,402호 (구의동),일반,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
5382,6158105010,20220308,강남정보통신***,김**,055 326 0009,055 328 1117,50809,경상남도 김해시 대동면 동남로49번길 110-3,(초정리),일반,중소기업,일반기업,42320,통신 공사업
5383,2118802074,20210903,(주)이안***,이**,02  544 4562,02 5544564,4778,서울특별시 성동구 왕십리로10길,"6, 508호 (성수동1가,서울숲비즈포레)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5384,1380508450,20211228,라*,김**,031  4529989,,,,,일반,중소기업,일반기업,46522,통신·방송장비 및 부품 도매업
5385,6468108069,20221022,아*,김**,010-4998-4552,,,"경기도 안산시 상록구 양지편로 28 3층 306호 (이동,진성프라자)",,일반,중소기업,,47919,기타 통신 판매업
5386,5648108012,20210903,(주)플***,신**,23329840,,10110,경기도 김포시 김포대로 841,"305 - 20호 (사우동,제우스프라자)",신설,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5387,5528703886,20210903,테크와이드***,김**,262247945,070-8233-3670,8517,서울 금천구 디지털로10길 78,833호 (가산동),일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5388,1218703148,20211201,(주)**,김**,314979384,,31106,충청남도 천안시 서북구 오성로 107,"406호 (두정동,제이파크프라자)",일반,중소기업,일반기업,61210,유선통신업
5389,1208701492,20221022,코**,유**,02-579-0544,,,"서울 강남구 논현로14길 20 502호 (개포동,승화빌딩)",,일반,중소기업,,47919,기타 통신 판매업
5390,2018604875,20221022,코르세모토트***,정**,02-2276-1098,,,"경기도 고양시 일산동구 성석로 332-17 (성석동,피렐리빌딩)",,일반,중소기업,,46599,그 외 기타 기계 및 장비 도매업
5391,4538605413,20221022,빌크**,배**,02-336-3309,,,"경기도 고양시 덕양구 으뜸로 124 812호 (덕은동,드림코어)",,일반,중소기업,,58200,소프트웨어 개발 및 공급업
5392,8108105456,20210923,(주)아이시티***,장**,7082853571,02 8653571,8302,서울특별시 구로구 구로중앙로,"60, 704호 (구로동,대림오페라타워)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5393,1298109938,20211229,(주)***,김**,031 783 7404,031 783 7407,13215,경기도 성남시 중원구 둔촌대로 545,"1003호 (상대원동,시그마밸리)",일반,중소기업,일반기업,26429,기타 무선 통신장비 제조업
5394,1078600926,20210903,비제이네트웍스***,조**,15668886,02  780 6399,5722,서울 송파구 동남로,"319 (오금동,현아트빌)",일반,중소기업,일반기업,61299,그 외 기타 전기 통신업
5395,4128101459,20211229,(주)영신종***,김**,061 472 2740,062 676 2742,58427,전라남도 영암군 시종면 고분로,32 (만수리),일반,중소기업,일반기업,41220,토목시설물 건설업
5396,2268104781,20211018,(주)케이탑***,조**,033 745 8610,033-745-8611,26394,강원도 원주시 솔우물1길 1-2,2층 (무실동),일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
5397,8420202298,20220127,리더스**,김**,070-4064-8886,,10260,경기 고양시 일산동구 공릉천로133번길 51,(사리현동),일반,중소기업,일반기업,47910,통신 판매업
5398,6148806463,20210903,(주)**,용**,3118005895,,13487,경기 성남시 분당구 판교로 242,PDC C동 7층 701-1호 (삼평동),일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
5399,6024202469,20211229,한국**,김**,051 245 9339,051 247 9524,49223,부산 서구 보수대로,"111, 5층",일반,중소기업,일반기업,42320,통신 공사업
5400,6078103849,20211018,유비넷***,김**,051 865 8833,051 8658835,,부산 부산진구 황령대로 13,"617호 (범천동,한라시그마타워)",일반,중소기업,일반기업,42320,통신 공사업
5401,1058600711,20211228,아토디자인***,원**,02  326 37045,02  326 3702,4048,서울특별시 마포구 독막로7길 20,"3층 (서교동,제이피빌딩)",일반,중소기업,일반기업,73209,"패션, 섬유류 및 기타 전문 디자인업"
5402,2148600302,20221022,에스에이엠지엔터테***,김**,02-535-6773,,,서울 강남구 테헤란로 325 8층 (역삼동),,외감,중소기업,,59112,애니메이션 영화 및 비디오물 제작업
5403,1028600048,20210923,(주)블루솔***,이**,070 8808 7701,0504 278 8614,6336,서울 강남구 개포로 623,"1834호 (개포동,대청타워)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5404,5020807488,20210902,해피씨***,윤**,1566-1621,053-654-9117,42664,대구 달서구 성당로,"289, 3층 (두류동)",일반,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
5405,1118106907,20221022,아시안**,이**,02-325-2121,,,"서울특별시 마포구 동교로23길 10 5층 1호 (동교동,씨에이엘엠빌딩)",,외감,중소기업,,46592,의료기기 도매업
5406,1330209077,20220127,포토인***,송**,02-869-4355,02-6008-4351,3949,서울 마포구 모래내로7길,"12, 401호",일반,중소기업,일반기업,17901,문구용 종이제품 제조업
5407,8118601092,20220308,(주)아***,김**,02 3401 3336,02 3401 3337,5854,서울 송파구 법원로 114,"B동 914호 (문정동,엠스테이트)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5408,6698708919,20210818,(주)케이***,이**,,,44692,울산광역시 남구 돋질로102번길 8,(달동),신설,중소기업,일반기업,42201,배관 및 냉ㆍ난방 공사업
5409,1138100436,20221022,세아베스***,양영주외***,02-182-2192,,,"서울 마포구 양화로 45 (서교동,메세나폴리스)",,유가증권시장,대기업,,24112,제강업
5410,2128103981,20210820,(주)한국보원***,김**,02-475-5917,02 475 5924,5836,서울특별시 송파구 법원로 127,"318호, 319호, 320호 (문정동,문정대명벨리온)",일반,중소기업,일반기업,20422,"치약, 비누 및 기타 세제 제조업"
5411,6058609173,20221022,후루노***,코이케 미***,054-440-8988,,,"부산 동구 중앙대로180번길 16-14 1층, 2층, 5층 (초량동,청해빌딩)",,일반,중견기업,,46522,통신·방송장비 및 부품 도매업
5412,2208801965,20210903,(주)비***,강**,070 4800351 7,070 86772552,7528,서울 강서구 양천로 401,"제12층 제에이1201호, 1202호 (가양동)",외감,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
5413,6168101349,20220308,에스알건설***,이**,051-867-5707,051-867-5709,47287,부산 부산진구 중앙대로691번가길,27 (부전동),일반,중소기업,일반기업,41220,토목시설물 건설업
5414,1233601439,20211228,모*,김**,,,,,,일반,중소기업,일반기업,26400,통신 및 방송 장비 제조업
5415,1418108943,20221022,에프엔에***,류성춘외***,031-913-4885,,,"서울 마포구 월드컵북로 396 7층 (상암동,누리꿈스퀘어연구개발타워)",,일반,중소기업,,58221,시스템 소프트웨어 개발 및 공급업
5416,1318604105,20210903,(주)라온***,김**,070-4353-1755,032-817-1755,21984,인천광역시 연수구 송도과학로16번길 13-18,"407호 (송도동,송도테크노큐브)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5417,1138103195,20211018,유앤아이텍***,김**,02-6737-2626,02  67360210,8378,서울특별시 구로구 디지털로34길 43,"504호 (구로동,코오롱싸이언스밸리1차)",일반,중소기업,일반기업,46520,"가전제품, 통신장비 및 부품 도매업"
5418,4778609458,20211228,(주)성진***,김**,031 9421983,031-941-1983,10863,경기 파주시 재두루미길 360-26,(신촌동),일반,중소기업,일반기업,42121,토공사업
5419,2658702819,20210903,조앤소프트***,조**,031-628-8816,031-628-8817,13486,경기도 성남시 분당구 판교로255번길 9-22,"403호 (삼평동,판교우림더블유-시티)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5420,6131008994,20211229,이지정***,손**,055 753 0811,055 754 0811,52819,경상남도 진주시 호탄길22번길,"18, 1층 (호탄동,한얼채빌라)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
5421,4108105225,20211018,(주)엔젤***,김**,062 952 9600,062 952 9609,62317,광주광역시 광산구 목련로219번길 102-31,(운남동),일반,중소기업,일반기업,42321,일반 통신 공사업
5422,3628802033,20221022,케어**,신**,070-5099-6229,,,서울특별시 마포구 백범로 35 (신수동),,일반,중소기업,,27199,그 외 기타 의료용 기기 제조업
5423,2068108659,20210820,(주)아***,서정묵외 ***,02 466 3700,02 466 3760,7299,서울 영등포구 경인로 775,"1동 1106호 (문래동3가,에이스하이테크시티)",외감,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
5424,1058708133,20221022,한*,이**,02-3272-8258,,,"서울 마포구 마포대로 15 801호 (마포동,현대빌딩)",,일반,중소기업,,46203,사료 도매업
5425,1218108147,20211130,(주)아***,강**,032 209 7943,032 872 8737,22014,인천광역시 연수구 하모니로 301,(송도동),일반,중소기업,일반기업,42121,토공사업
5426,4548602202,20210923,(주)글***,곽**,,0504-311-1896,10390,경기 고양시 일산서구 킨텍스로 217-59,"903호 (대화동,오피스동)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
5427,2148606909,20211229,(주)에스앤제이네***,심**,02  20768700,02  20952184,4537,서울특별시 중구 삼일대로 299,6층 (충무로2가),외감,중견기업,일반기업,75121,임시 및 일용 인력 공급업
5428,2208207512,20210908,(재)중소기업미래***,박**,070-5067-0690,02-761-2559,7327,서울 영등포구 국제금융로 20,"5층 530호 (여의도동,율촌빌딩)",일반,기타(비영리법인),일반기업,70201,경제 및 경영학 연구개발업
5429,4170509995,20211229,영신**,김**,061 643 0333,061-643-0334,59763,전남 여수시 봉산남7길,"23, 103호 (봉산동,대영빌1층)",일반,중소기업,일반기업,61290,기타 전기 통신업
5430,1190900703,20210903,닉*,이**,,,8773,서울 관악구 남부순환로152길,"22, 옥탑",일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업
5431,2208800850,20210903,(주)**,오**,02  69256665,02  516 6661,6134,서울 강남구 테헤란로5길 7,4층 (역삼동),외감,중견기업,일반기업,46107,그 외 기타 특정 상품 중개업
5432,1898605324,20211229,(주)***,한**,070-4231-1136,02-2632-6835,7270,서울특별시 영등포구 양산로 43,"804호 (양평동3가,우림이비지센타)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5433,6168106006,20211130,대호이엔티***,강원호외***,064 755 5555,064 758 3336,63313,제주도 제주시 명림로 102,(봉개동),일반,중소기업,일반기업,42322,내부 통신배선 공사업
5434,2028507237,20220302,(주)재능교육을지***,박성훈외 ***,02  757 4332,,4533,서울 중구 을지로,6 (을지로1가),외감,중견기업,일반기업,58110,서적 출판업
5435,4618806114,20210908,(주)에이***,김**,,,10929,경기 파주시 금정로,"84, 327호 (금촌동,금촌시장)",일반,중소기업,일반기업,41229,기타 토목 시설물 건설업
5436,1108104924,20221022,지씨코**,아라키노***,02-313-2272,,,"서울 마포구 창전로 90 (신수동,지씨빌딩)",,외감,중소기업,,46442,의료용품 도매업
5437,7378108023,20221022,올**,김**,010-8919-8321,,,"서울특별시 영등포구 의사당대로 83 4,5,6,8,17,19층 (여의도동,오투타워)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
5438,4168106083,20211229,(주)에스***,노**,061 745 7770,061 745 6681,57966,전남 순천시 충효로,143-8 (조례동),외감,중소기업,일반기업,42120,기반조성 관련 전문공사업
5439,8808601282,20210903,(주)피플인***,조**,044 865 8851,044 865 8871,30147,세종 한누리대로,"1962, B동 604호 (소담동,법조타운)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
5440,4808807421,20221022,케이더블***,권태완외***,02-867-4626,,,"서울 구로구 디지털로31길 38-9 401호 (구로동,에이스테크노타워1차)",,외감,대기업,,58222,응용 소프트웨어 개발 및 공급업
5441,5042805514,20211228,정우**,임**,053-287-2388,070-4700-5447,39860,경북 칠곡군 동명면 백송로,786-11 (송산리),일반,중소기업,일반기업,42321,일반 통신 공사업
5442,2118601923,20211018,(주)와***,강**,02  34046100,02  34046109,13493,경기 성남시 분당구 대왕판교로644번길 49,"5,6층 (삼평동,디티씨타워)",외감,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
5443,2151600238,20211229,금성정***,임**,02-415-5011,,5560,서울 송파구 올림픽로12길,18 (잠실동),일반,중소기업,일반기업,46522,통신·방송장비 및 부품 도매업
5444,2208600769,20211018,(주)엔다인아***,정**,02  338 9629,02  338 9629,3929,서울 마포구 성암로 189,"711호 (상암동,중소기업디엠씨타워)",일반,중소기업,일반기업,63120,포털 및 기타 인터넷 정보 매개 서비스업
5445,1898707508,20210903,(주)세종네***,김**,260130074,5040320479,10060,경기도 김포시 양촌읍 양곡2로60번길,"68-14, 1층 102호 (양곡리)",일반,중소기업,일반기업,42322,내부 통신배선 공사업
5446,1988606921,20211130,(주)타키온***,강**,25014812,25014811,6193,서울특별시 강남구 테헤란로70길 14-6,"B동 7층 (대치동,세왕종합상사빌딩)",일반,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
