,BusinessNum,agentName,applicantName,applicationDate,applicationNumber,classificationCode,registrationNumber,title
154,4028109789,['방상호'],['성우건설 주식회사'],2013-04-26,4.12E+12,['36'],4.10E+12,미래아트
155,4028109789,['방상호'],['성우건설 주식회사'],2012-04-04,4.12E+12,['36'],,성우 아르데코
156,8520109919,,,,,,,
157,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['33'],,더루벤스 THE RUBENS
158,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.12E+12,['45'],,더루벤스 THE RUBENS
159,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2007-06-13,4.12E+12,['36'],4.10E+12,더루벤스
160,4091804389,,['진흥기업(주)'],2017-03-28,4.02E+12,"['06', '40']",,"jh JINHEUNG ENTERPRISE CO.,LTD"
161,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['33'],4.01E+12,RR
162,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['08'],4.01E+12,
163,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['25'],4.01E+12,RR
164,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['06'],,더루벤스
165,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['16'],,더루벤스 THE RUBENS
166,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['11'],,THE RUBENS
167,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['16'],,THE RUBENS
168,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['24'],,더루벤스
169,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['02'],,THE RUBENS
170,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['06'],,더 루벤스
171,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['07'],,더루벤스 THE RUBENS
172,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['22'],,THE RUBENS
173,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.12E+12,['39'],,더루벤스
174,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['26'],,더루벤스 THE RUBENS
175,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['28'],,더루벤스 THE RUBENS
176,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['01'],,THE RUBENS
177,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['10'],,더루벤스 THE RUBENS
178,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['30'],,더 루벤스
179,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.02E+12,['08'],,THE RUBENS
180,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['01'],,더 루벤스
181,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['25'],,THE RUBENS
182,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.02E+12,['02'],,더 루벤스
183,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.12E+12,['38'],4.10E+12,
184,4091804389,"['이길상', '양영준']",['진흥기업주식회사'],2008-03-20,4.12E+12,['36'],4.10E+12,
185,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.12E+12,['41'],4.10E+12,
186,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2009-08-03,4.12E+12,['36'],4.10E+12,THE RUBENS
187,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.12E+12,['40'],4.10E+12,
188,4091804389,"['양영준', '이길상']",['진흥기업주식회사'],2008-03-20,4.12E+12,['41'],,더루벤스 THE RUBENS
189,3738107789,['이민웅'],['두산건설 주식회사'],2003-04-23,4.12E+12,['36'],,We've POSEIDON Golden Bridge
190,3738107789,['이민웅'],['두산건설 주식회사'],1999-09-22,4.12E+12,['37'],,Hill's Vill
191,3738107789,"['나영환', '정용기']",['두산건설 주식회사'],2008-09-11,4.12E+12,['36'],,Whitebox
192,3738107789,"['정용기', '나영환']",['두산건설 주식회사'],2008-09-11,4.12E+12,['37'],,Whitebox
193,3738107789,['특허법인위더피플'],['두산건설 주식회사'],2022-05-17,4.02E+12,['36'],,
194,3738107789,"['나영환', '정용기']",['두산건설 주식회사'],2008-09-12,4.12E+12,['36'],,DOOSAN Whitebox
195,3738107789,"['백락신', '이준구']",['두산건설 주식회사'],1983-12-27,4.02E+12,"['052', '09', '16', '20']",4.00E+12,
196,3738107789,['한양특허법인'],['두산건설 주식회사'],1995-05-23,4.12E+12,"['104', '37']",4.10E+12,
197,3738107789,['이민웅'],['두산건설 주식회사'],2001-05-11,4.12E+12,['37'],4.10E+12,We've
198,3738107789,"['이준구', '박해선']",['두산건설 주식회사'],1994-07-27,5.02E+12,"['052', '09', '16', '20']",4.00E+12,D
199,3738107789,"['이준구', '박해선']",['두산건설 주식회사'],1994-11-10,5.02E+12,"['06', '07', '11', '19']",4.00E+12,D
200,3738107789,"['박해선', '이준구']",['두산건설 주식회사'],1994-07-27,5.02E+12,"['020', '19', '20', '22', '31']",4.00E+12,D
201,3738107789,['김영철'],['두산건설 주식회사'],2006-12-19,5.62E+12,"['037', '07', '12']",4.00E+12,
202,3738107789,['한양특허법인'],['두산건설 주식회사'],1995-05-23,4.12E+12,['112'],4.10E+12,
203,3738107789,['특허법인위더피플'],['두산건설 주식회사'],2019-03-27,4.02E+12,['43'],4.02E+12,ZENITH AVENUE
204,3738107789,['김영철'],['두산건설 주식회사'],2005-03-18,4.12E+12,['37'],4.10E+12,WE'VETRESIUM
205,3738107789,"['김영철', '최원현']",['두산건설 주식회사'],2004-08-02,5.02E+12,"['06', '07', '11', '19']",4.00E+12,
206,3738107789,['이민웅'],"['삼능건설 주식회사', '두산건설 주식회사', '주식회사 더피앤디']",2004-09-30,4.12E+12,['37'],4.10E+12,더스테이트몰
207,3738107789,"['이미정', '김수경']",['두산건설 주식회사'],2017-11-02,4.02E+12,['36'],4.01E+12,두산위브 더 가든
208,3738107789,"['김수경', '이미정']",['두산건설 주식회사'],2017-11-02,4.02E+12,['36'],4.01E+12,두산위브 더 레이크
209,1178809986,,,,,,,
210,1068607319,,,,,,,
211,6138107603,,,,,,,
212,4748603254,,,,,,,
213,1368702594,,,,,,,
214,1198101660,,,,,,,
215,3608605813,,,,,,,
216,1408104490,,,,,,,
217,1078109144,,,,,,,
218,1208707200,,,,,,,
219,7048809588,,,,,,,
220,1408805480,,,,,,,
221,4723804039,,,,,,,
222,2129509991,,,,,,,
223,1078103301,,,,,,,
224,6528706526,['특허법인 누리'],['한국통합민원센터 주식회사'],2021-11-30,4.02E+12,['09'],,슬기로운지하철생활
225,6528706526,['김종국'],['한국통합민원센터 주식회사'],2016-02-02,4.12E+12,['45'],4.10E+12,주민등록등본 인터넷발급 민원24시
226,4588702304,,,,,,,
227,6598708888,,,,,,,
228,1328601944,,,,,,,
229,1348101402,,,,,,,
230,8798700491,,,,,,,
231,2118702236,,,,,,,
232,1388100885,,,,,,,
233,2018609076,,,,,,,
234,2648102998,,,,,,,
235,2068807294,,,,,,,
236,2088700897,,,,,,,
237,1138706011,,,,,,,
238,2548803140,,,,,,,
239,4708604376,['서동원'],['주식회사 진스엠파워'],2020-10-13,4.02E+12,['41'],4.02E+12,이엠파워 이너피트니스
240,4708604376,['서동원'],['주식회사 진스엠파워'],2020-10-13,4.02E+12,['41'],4.02E+12,EMPOWER
241,2268100963,,,,,,,
242,2108108201,,,,,,,
243,2118702099,,['주식회사 아메바컬쳐'],2018-01-19,4.02E+12,['25'],4.01E+12,Act made
244,2118702099,,['주식회사 아메바컬쳐'],2010-10-27,4.52E+12,"['09', '41']",4.50E+12,다이나믹듀오 Dynamic Duo
245,6138107051,,,,,,,
246,1278608137,,,,,,,
247,8538605403,,,,,,,
248,1058708631,,,,,,,
249,1058704837,,,,,,,
250,1218103764,,,,,,,
251,8328806863,,,,,,,
252,1058707499,,,,,,,
253,1138601008,,,,,,,
254,1218100534,,,,,,,
255,1138107504,,,,,,,
256,1378806252,,,,,,,
257,1052306139,,,,,,,
258,4188107625,,,,,,,
259,5868103558,['구공호'],['주식회사 컬처웨이'],2019-03-12,4.02E+12,['41'],,빅게임헌터
260,6708105431,,,,,,,
261,2148804352,,,,,,,
262,5058108440,,,,,,,
263,2268608592,,,,,,,
264,6848605240,,,,,,,
265,1358107212,,,,,,,
266,1232402587,,,,,,,
267,2148605120,,,,,,,
268,1148602144,,,,,,,
269,1098605049,,,,,,,
270,6058109311,,,,,,,
271,1218103619,,,,,,,
272,5178106027,,,,,,,
273,7748708955,,,,,,,
274,1131201292,,,,,,,
275,1050504300,,,,,,,
276,6358703369,,,,,,,
277,2468106208,,,,,,,
278,1548703545,,,,,,,
279,5058107658,,,,,,,
280,2208803433,['황보의'],['매드스퀘어 주식회사'],2022-04-12,4.02E+12,['35'],,CHIYOU
281,5048101600,,,,,,,
282,2458809663,,,,,,,
283,5138108838,,,,,,,
284,5348603187,,,,,,,
285,2208809569,,,,,,,
286,1198602789,,,,,,,
287,1228604954,,,,,,,
288,1178107908,,,,,,,
289,6038200532,,,,,,,
290,8204409316,['구기완'],['주식회사 아이티라인'],2004-08-20,4.12E+12,['43'],4.10E+12,칠십팔번지 78 ON THE RISE
291,6958605149,,,,,,,
292,1378601432,,,,,,,
293,8728607695,,,,,,,
294,1198606362,,,,,,,
295,5368601488,,,,,,,
296,3128106162,,,,,,,
297,1758800448,,,,,,,
298,1208700159,,,,,,,
299,1088108635,,,,,,,
300,4338606998,,,,,,,
301,4648104537,,,,,,,
302,1348109870,,,,,,,
303,3088104638,,,,,,,
304,6138105316,,,,,,,
305,5488604786,,,,,,,
306,6120408266,,,,,,,
307,1208705111,,,,,,,
308,1058704690,,,,,,,
309,1098108140,,,,,,,
310,2118602170,,,,,,,
311,4108607622,,,,,,,
312,1148600418,,,,,,,
313,4178105554,,,,,,,
314,1918803596,,,,,,,
315,7052100784,,,,,,,
316,6168607659,,['제주동백 주식회사'],2017-01-28,4.02E+12,['43'],,카멜리아 Camellia
317,6168607659,,['제주동백 주식회사'],2016-04-07,4.02E+12,['29'],,동백꽃잼
318,6138105317,,,,,,,
319,1058602093,,,,,,,
320,2138601148,,['주식회사 지오소프트'],2000-03-08,4.12E+12,['42'],,[주]지오소프트
321,6188603117,,,,,,,
322,8848105899,,,,,,,
323,1148608870,,,,,,,
324,3018607724,,,,,,,
325,1058706833,,,,,,,
326,1245206691,,,,,,,
327,8968801450,,,,,,,
328,6058609173,,,,,,,
329,4688607128,,,,,,,
330,6198101691,,,,,,,
331,3478805734,,,,,,,
332,1268604124,,,,,,,
333,8878703946,,,,,,,
334,1768105257,,,,,,,
335,4178103172,['특허법인아주'],['창성건설 주식회사'],2021-04-30,4.02E+12,['36'],4.02E+12,비디에이치 BDH
336,4178103172,['특허법인아주'],['창성건설 주식회사'],2021-08-02,4.02E+12,['43'],,비디에이치그룹 BDH Group
337,4498706798,,,,,,,
338,1470204046,,,,,,,
339,2208804998,,,,,,,
340,5755606940,,,,,,,
341,1351900049,,,,,,,
342,1051803993,,,,,,,
343,1088102333,,,,,,,
344,1138109377,,,,,,,
345,8578705077,,,,,,,
346,5958606577,,,,,,,
347,3838804771,,,,,,,
348,2208709660,,,,,,,
349,1191306943,,,,,,,
350,5048504267,,,,,,,
351,4908809446,,,,,,,
352,1228105549,,,,,,,
353,8848707030,,,,,,,
354,2068604206,,,,,,,
355,5688700744,,,,,,,
356,4398707444,,,,,,,
357,1448100643,,,,,,,
358,1388109539,,,,,,,
359,1178105037,,,,,,,
360,4018105438,,,,,,,
361,1218102952,,,,,,,
362,1058609354,,,,,,,
363,2110605903,['황보의'],['주식회사 하이브'],2012-07-19,4.02E+12,['25'],,
364,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-05,4.02E+12,['13'],4.01E+12,BTS
365,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-04-05,4.02E+12,['33'],4.01E+12,BTS
366,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2019-01-29,4.02E+12,['18'],4.02E+12,TXT
367,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-07,4.02E+12,['04'],4.01E+12,
368,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2019-01-29,4.02E+12,['26'],4.02E+12,TXT
369,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['31'],4.01E+12,ARMY
370,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2015-04-06,4.02E+12,['25'],4.01E+12,BTS
371,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-05,4.02E+12,['10'],4.01E+12,BTS
372,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['19'],4.01E+12,ARMY
373,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['09'],4.01E+12,
374,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-07-11,4.02E+12,['32'],4.02E+12,화양연화
375,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-07-11,7.02E+12,['10'],4.01E+12,
376,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['37'],4.01E+12,ARMY
377,2110605903,"['이철주', '복병준']",['주식회사 하이브'],2020-06-01,4.02E+12,['30'],4.02E+12,TiNYTAN
378,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['04'],4.01E+12,ARMY
379,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['02'],4.01E+12,ARMY
380,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2015-04-06,4.02E+12,['09'],4.01E+12,BTS
381,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-07-11,7.02E+12,['33'],4.01E+12,
382,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['05'],4.01E+12,ARMY
383,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-05,4.02E+12,['45'],4.01E+12,BTS
384,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['25'],4.01E+12,
385,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-07-12,4.02E+12,['35'],4.02E+12,BTS
386,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-10-10,4.02E+12,['39'],4.02E+12,방탄소년단
387,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-10-10,4.02E+12,['45'],4.02E+12,방탄소년단
388,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-10-05,4.02E+12,['45'],4.02E+12,#NAME?
389,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-07-11,4.02E+12,['12'],4.02E+12,BTS
390,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2015-04-06,4.02E+12,['16'],4.01E+12,BTS
391,2110605903,['카이특허법인'],['주식회사 하이브'],2021-07-13,4.02E+12,['30'],4.02E+12,CHAKHO
392,2110605903,['특허법인 아이스퀘어'],['주식회사 하이브'],2017-07-06,4.02E+12,['16'],4.01E+12,
393,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2018-07-11,7.02E+12,['16'],4.01E+12,
394,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2021-07-31,4.02E+12,['30'],,다크문 : 달의 제단
395,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2021-07-31,4.02E+12,['16'],,다크문 : 달의 제단
396,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2021-05-25,4.02E+12,['10'],,IN THE SOOP
397,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2021-07-13,4.02E+12,['25'],,별을 쫓는 소년들
398,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2021-07-26,4.02E+12,['14'],,Dark Moon : The Blood Altar
399,2110605903,['제일특허법인(유)'],['주식회사 하이브'],2021-09-14,4.02E+12,['41'],,HYBE WE BELIEVE IN MUSIC
400,6318107469,,,,,,,
401,1188100369,,,,,,,
402,5668103896,,,,,,,
403,1208709416,,,,,,,
404,1298100577,,,,,,,
405,2148704816,,,,,,,
406,6178601908,,,,,,,
407,4668601446,['오종환'],['주식회사 에이원'],2008-07-21,4.02E+12,['05'],,데오레쉬
408,4668601446,['특허법인 이노'],['주식회사 에이원'],2014-10-02,4.02E+12,['12'],4.01E+12,리안스핀
409,4668601446,['특허법인 이노'],['주식회사 에이원'],2015-04-22,4.02E+12,['11'],4.01E+12,dotting
410,4668601446,['특허법인 이노'],['주식회사 에이원'],2015-05-12,4.02E+12,['18'],4.01E+12,LEGROVE
411,4668601446,['특허법인 이노'],['주식회사 에이원'],2018-08-03,4.02E+12,['43'],4.01E+12,니도 Nido
412,4668601446,['특허법인 이노'],['주식회사 에이원'],2015-05-12,4.02E+12,['28'],4.01E+12,Legrove mini forest & story
413,4668601446,['특허법인 이노'],['주식회사 에이원'],2018-08-03,4.02E+12,['35'],4.01E+12,니도 Nido
414,4668601446,['특허법인 이노'],['주식회사 에이원'],2015-04-22,4.02E+12,['25'],4.01E+12,도팅
415,4668601446,['특허법인 이노'],['주식회사 에이원'],2015-04-22,4.02E+12,['18'],4.01E+12,dotting
416,4668601446,['특허법인 이노'],['주식회사 에이원'],2018-08-03,4.02E+12,['05'],4.02E+12,니도 Nido
417,4668601446,['특허법인 이노'],['주식회사 에이원'],2018-04-13,4.02E+12,['18'],,easy-fit
418,4668601446,['특허법인 이노'],['주식회사 에이원'],2020-09-14,7.02E+12,['12'],,에이원베이비 aonebaby
419,4668601446,['특허법인 이노'],['주식회사 에이원'],2019-07-17,4.02E+12,['20'],4.02E+12,BBLUV
420,4668601446,['특허법인 이노'],['주식회사 에이원'],2020-09-14,7.02E+12,['24'],,에이원베이비 aonebaby
421,4668601446,['특허법인 이노'],['주식회사 에이원'],2020-09-14,7.02E+12,"['03', '05', '08', '10', '11', '12', '16', '18', '20', '21', '24', '25', '28']",4.01E+12,에이원베이비 aonebaby
422,5940900141,,['주식회사 모아'],2021-01-19,4.02E+12,['41'],,moa FUTURE
423,5940900141,['이병균'],['주식회사 모아'],2002-01-17,4.02E+12,['30'],,이누린 INULIN
424,1052104988,,,,,,,
425,2248103704,,,,,,,
426,1059006101,,,,,,,
427,6178105709,,,,,,,
428,4428807687,,,,,,,
429,1318508622,,,,,,,
430,4878609340,,,,,,,
431,6028104601,,,,,,,
432,8818801372,,,,,,,
433,1128104294,,,,,,,
434,1068605639,,,,,,,
435,5458102708,,,,,,,
436,1108101878,,,,,,,
437,6968606032,['특허법인 웰'],['성원건설(주)'],2002-04-29,4.02E+12,['24'],4.01E+12,Geo Tube
438,6968606032,['이상진'],"['성원개발 주식회사', '주식회사 성원상떼발리휘트니스클럽', '주식회사 상떼힐', '성원건설(주)']",2005-10-05,4.12E+12,['41'],4.10E+12,상떼발리
439,6968606032,['이상진'],['성원건설(주)'],2008-01-07,4.12E+12,['36'],4.10E+12,SUNG WON
440,6968606032,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2006-03-03,4.12E+12,['37'],4.10E+12,상떼 르 시엘 S SANTE Le Ciel
441,6968606032,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2006-03-03,4.12E+12,['36'],4.10E+12,SANTE Le Ciel
442,6968606032,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2006-03-03,4.12E+12,['36'],4.10E+12,상떼 르.시엘 S SANTE Le Ciel
443,6968606032,['이상진'],"['성원건설(주)', '성원산업개발(주)']",2003-08-08,4.12E+12,['37'],4.10E+12,상떼빌그랑
444,6968606032,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2003-08-08,4.12E+12,['36'],4.10E+12,상떼그랑
445,6968606032,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2003-08-08,4.12E+12,['36'],4.10E+12,상떼빌시티
446,2108106066,,,,,,,
447,1178108383,,,,,,,
448,5158606366,,,,,,,
449,1028100591,,,,,,,
450,3158106574,,,,,,,
451,1243401469,,,,,,,
452,2118609462,,,,,,,
453,4628104825,,,,,,,
454,4728601627,['특허법인비엘티'],['주식회사 브로나인'],2022-04-15,4.02E+12,['35'],,리사이클리 RECYCLY
455,4728601627,['특허법인비엘티'],['주식회사 브로나인'],2020-02-17,4.02E+12,['42'],4.02E+12,BRONINE
456,1050801982,,,,,,,
457,4018103032,,,,,,,
458,3558703000,,,,,,,
459,2648106019,,,,,,,
460,3178105178,,,,,,,
461,1058607122,,,,,,,
462,6168107847,,,,,,,
463,6638702317,,,,,,,
464,1198103267,,,,,,,
465,1238101777,,,,,,,
466,2118605867,,,,,,,
467,2118101597,,,,,,,
468,1358107642,,,,,,,
469,3718805857,,,,,,,
470,6998100589,['박영롱'],['주식회사 더식스데이'],2017-09-22,4.02E+12,['18'],,DOLOBOX
471,6998100589,['특허법인인벤싱크'],['주식회사 더식스데이'],2019-09-02,4.02E+12,['28'],,dolo LIFE
472,6998100589,['특허법인인벤싱크'],['주식회사 더식스데이'],2019-09-02,4.02E+12,['18'],,dolo LIFE
473,6998100589,['박영롱'],['주식회사 더식스데이'],2017-09-22,4.02E+12,['27'],4.01E+12,DOLOBOX
474,1198601017,,,,,,,
475,1138107370,,,,,,,
476,6698704991,,,,,,,
477,2218105203,,,,,,,
478,7188104938,,,,,,,
479,2018604204,,,,,,,
480,8138100244,,['아하플래닛 주식회사'],2018-02-22,4.02E+12,['29'],,엘카바 Elcava
481,8138100244,,['아하플래닛 주식회사'],2018-03-28,4.02E+12,['36'],4.01E+12,한글코인 Hangeul Coin
482,8138100244,,['아하플래닛 주식회사'],2018-03-28,4.02E+12,['36'],4.01E+12,한글블록체인 Hangeul Blockchain
483,8138100244,,['아하플래닛 주식회사'],2018-03-28,4.02E+12,['09'],4.02E+12,한글블록체인 Hangeul Blockchain
484,1103508638,,,,,,,
485,1098606060,,,,,,,
486,2068603342,,,,,,,
487,1348604431,,,,,,,
488,2208803691,,,,,,,
489,1068604035,,,,,,,
490,1358105033,,,,,,,
491,1058708972,,,,,,,
492,8468609719,,,,,,,
493,1688605374,,,,,,,
494,2098105495,,,,,,,
495,3658102937,,,,,,,
496,1208108424,,,,,,,
497,2048107262,,,,,,,
498,1058703206,,,,,,,
499,2268102075,,,,,,,
500,3108104984,,,,,,,
501,1058706495,,,,,,,
502,2248105652,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2003-08-08,4.12E+12,['36'],4.10E+12,상떼몰
503,2248105652,['이상진'],"['성원건설(주)', '성원산업개발(주)']",2003-08-08,4.12E+12,['36'],4.10E+12,상떼마트
504,2248105652,['이상진'],"['성원건설(주)', '성원산업개발(주)']",2003-08-08,4.12E+12,['36'],4.10E+12,상떼뷰인텔리전스
505,2248105652,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2003-08-08,4.12E+12,['36'],4.10E+12,더상떼
506,2248105652,['이상진'],"['성원산업개발(주)', '성원건설(주)']",2006-03-03,4.12E+12,['37'],4.10E+12,상떼 르 시엘
507,1108201361,,,,,,,
508,4168105788,,['(주)신원종합건설'],2005-09-28,4.02E+12,['25'],,ARSIS
509,4168105788,,['(주)신원종합건설'],2005-09-28,4.12E+12,['36'],,신원아르시스 ARSIS
510,4168105788,,['(주)신원종합건설'],2005-09-28,4.12E+12,['37'],,신원아르시스 ARSIS
511,1068605834,,,,,,,
512,6088108584,,,,,,,
513,8128109787,,,,,,,
514,8608109846,['황보의'],['주식회사 에이치앤'],2022-05-19,4.02E+12,['21'],,
515,8608109846,['황보의'],['주식회사 에이치앤'],2022-05-19,4.02E+12,['21'],,A.beans
516,8608109846,['황보의'],['주식회사 에이치앤'],2022-05-19,4.02E+12,['35'],,A.beans
517,1138608639,,,,,,,
518,3758609390,,['주식회사 엠제이건설'],2003-09-08,4.12E+12,['37'],4.10E+12,마르세움
519,4108104535,,,,,,,
520,1098609602,,,,,,,
521,1242209949,,,,,,,
522,4128106787,,,,,,,
523,2068602667,,,,,,,
524,5058101789,,,,,,,
525,1148104458,,,,,,,
526,1018100198,,,,,,,
527,1638704156,,,,,,,
528,1218105714,,,,,,,
529,1111202274,,,,,,,
530,2618101056,,,,,,,
531,1018604405,,,,,,,
532,1068606141,,,,,,,
533,4028105074,,,,,,,
534,1338108121,,,,,,,
535,6648107814,,['주식회사 아이티에듀고'],2018-12-05,4.02E+12,['09'],,착!찾던 교육 과정을 한 곳에서 쉽게 검색하GO
536,6648107814,,['주식회사 아이티에듀고'],2019-06-02,4.02E+12,['09'],,직무 JOB GO
537,6648107814,,['주식회사 아이티에듀고'],2019-09-10,4.02E+12,['41'],,JJak TUBE
538,6648107814,['특허법인메이저'],['주식회사 아이티에듀고'],2018-07-26,4.02E+12,['41'],,아이티에듀고 ITEDUGO
539,2138605289,,,,,,,
540,1058706947,,,,,,,
541,1048604841,,,,,,,
542,1268608762,,,,,,,
543,7838500073,['유미특허법인'],['에스케이 주식회사'],2011-08-17,4.12E+12,['36'],,SK univers
544,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-05-07,4.02E+12,['04'],,SK 엘리멘탈
545,7838500073,['유미특허법인'],['에스케이 주식회사'],2019-07-05,4.02E+12,['05'],,SK pharmajor
546,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-05-07,4.02E+12,['17'],,SK 엔스파이어
547,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-01-14,4.02E+12,['40'],,SK centra
548,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-25,4.02E+12,['37'],,SK proneer
549,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-01-14,4.02E+12,['39'],,SK nextream
550,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-25,4.02E+12,['04'],,SK 프로니어
551,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-25,4.02E+12,['11'],,SK 프로니어
552,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-25,4.02E+12,['17'],,SK 웨이즈
553,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-27,4.02E+12,['06'],,SK 퍼스트웨이브
554,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-25,4.02E+12,['40'],,SK proneer
555,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-25,4.02E+12,['37'],,SK 프로니어
556,7838500073,['유미특허법인'],['에스케이 주식회사'],2020-03-27,4.02E+12,['35'],,SK 퍼스트웨이브
557,7838500073,['유미특허법인'],['에스케이 주식회사'],2008-07-03,4.12E+12,['38'],,SK telecom T1 ProGameTeam
558,7838500073,['유미특허법인'],['에스케이 주식회사'],2021-08-23,4.02E+12,['01'],,SK 지오센트릭
559,7838500073,['유미특허법인'],['에스케이 주식회사'],2021-08-30,4.02E+12,['35'],,SK next
560,7838500073,['유미특허법인'],['에스케이 주식회사'],2021-08-30,4.02E+12,['42'],,SK betterery
561,7838500073,['유미특허법인'],['에스케이 주식회사'],2021-08-09,4.02E+12,['38'],,SK Inc.
562,7838500073,['유미특허법인'],['에스케이 주식회사'],2021-08-30,4.02E+12,['35'],,SK betterery
563,7838500073,['유미특허법인'],['에스케이 주식회사'],2021-08-30,4.02E+12,['37'],,SK next
