BusinessNum,PublicationAgency,MergedText
8168601474,한줌,자판기이용활성화를 위한 “IoT기반의 스마트폰을 이용한 자판기 간편결제서비스” 개발 대한민국 1425110283.0 자판기이용활성화를 위한 IoT기반의 스마트폰을 이용한 자판기 간편결제서비스 최경식
2458801209,라온버드,"상품 이미지의 재질, 모양, 패턴을 이용한 유사 상품 검색 시스템 개발 대한민국 1425093488.0 상품 이미지의 재질,모양,패턴을 이용한 유사 상품 검색 시스템 개발 천세욱"
2458801209,라온버드,"이미지의 재질, 모양, 패턴을 이용한 유사 상품 검색 시스템 개발 대한민국 1425091750.0 상품 이미지의 재질, 모양, 패턴을 이용한 유사 상품 검색 모듈 개발 천세욱"
2458801209,라온버드,보안/안전을 위한 카메라 영상 데이터 상에서의 객체 검출 및 객체 추적 알고리즘 응용 기술 개발 대한민국 1711117079.0 보안/안전을 위한 카메라 영상 데이터 상에서의 객체 검출 및 객체 추적 알고리즘 응용 기술 개발 천세욱
3048101344,월드미디어,"초소형 UHF 대역(925 ~ 932 MHz, 470 ~ 698 MHz) 무선마이크 시스템 개발 대한민국 1425076518.0 초소형 UHF 대역(925 ~ 932 MHz, 470 ~ 698 MHz) 무선마이크 시스템 개발 공병건"
2208203180,부산정보산업진흥원,IoT 기반 스마트도시가스 모니터링시스템 실증 대한민국 1711047837.0 IoT 기반 스마트도시가스 모니터링시스템 실증 김준수
2208203180,부산정보산업진흥원,센텀 소프트웨어 융합클러스터 구축 및 운영 대한민국 1711061870.0 센텀 소프트웨어 융합클러스터 구축 및 운영 주성필
2208203180,부산정보산업진흥원,센텀 소프트웨어 융합클러스터 구축 및 운영 대한민국 1711025583.0 센텀 소프트웨어 융합클러스터 구축 및 운영 최원석
2208203180,부산정보산업진흥원,센텀 소프트웨어 융합클러스터 구축 및 운영 대한민국 1711039599.0 센텀 소프트웨어 융합클러스터 구축 및 운영 최원석
2208203180,부산정보산업진흥원,3D 입체영상 제작 연구개발 대한민국 1375025251.0 3D입체영상제작 연구개발 오세웅
2208203180,부산정보산업진흥원,3D 입체영상 제작 연구개발 대한민국 1375025561.0 3D 입체영상제작 연구개발 오세웅
1078100351,(주)엔에스텍,해양생물인 패(Ishige okamurae)의 생리활성물질을 이용한 셀룰라이트 감소 개선 화장품 개발 대한민국 1415125527.0 해양생물인 패(ishige okamurae)의 생리활성물질을 이용한 셀룰라이트 감소개선 화장품 개발 신동철
1078100351,(주)엔에스텍,해양현화식물 거머리말(Zostera marina)을 이용한 피부장벽 개선 제품 대한민국 1415141189.0 해양현화식물 거머리말(Zostera marina)을 이용한 피부장벽 개선 제품 개발 신동철
1078100351,(주)엔에스텍,"함체랙 냉각구현 외기도입용 이물질,결로 차폐필터 개발 대한민국 1425086053.0 함체랙 냉각구현 외기도입용 이물질,결로 차폐필터 개발 이철희"
1078100351,(주)엔에스텍,해양소재 갈조류 패(Ishige okamurae)를 이용한 피부수렴 및 탄력 증진 화장품 개발 대한민국 1425096030.0 해양소재 갈조류 패(Ishige okamurae)를 이용한 피부수렴 및 탄력 증진 화장품 개발 신동철
1148104711,유진엔지니어링,YG-데크플레이트 개발 대한민국 1425115873.0 YG-데크플레이트 개발 정현석
2118804415,사이버다임(주),"외부 공격(APT, 랜섬웨어 등)을 방어하는 동시에 내부 유출 위험을 통제하여 안전한 콘텐츠 공유 환경을 제공하는 확장형 Private Cloud Storage 플랫폼 개발 대한민국 1425111337.0 외부 공격(APT, 랜섬웨어 등)을 방어하는 동시에 내부 유출 위험을 통제하여 안전한 콘텐츠 공유 환경을 제공하는 확장형 Private Cloud Storage 플랫폼 개발 김경채"
1498802795,엑소코바이오,피부재생/항노화 기능을 갖는 줄기세포 유래 엑소좀을 이용한 미백 및 주름개선 기능성 화장품과 HA 더말필러 기술개발 대한민국 1415162798.0 피부재생/항노화 기능을 갖는 줄기세포 유래 엑소좀을 이용한 미백 및 주름개선 기능성 화장품과 HA 더말필러 기술개발 이용원
2638700743,커넥스트,세계 최고수준 초저면적/초저전력 비콘 송신용 시스템 온칩 개발 대한민국 1711037955.0 세계 최고수준 초저면적/초저전력 비콘 송신용 시스템온칩 개발 공명석
2108107730,포아이,릴낚시 시 스마트폰으로 수면아래를 직접 볼 수 있고 빛과 특정영역 주파수를 발생하여 대상어를 유인하는 부표 개발 대한민국 1425115917.0 릴낚시 시 스마트폰으로 수면아래를 직접 볼 수 있고 빛과 특정영역 주파수를 발생하여 대상어를 유인하는 부표 개발 최태성
1358602526,에프원소프트,멀티 디바이스용 경영자정보시스템 플랫폼 개발 대한민국 1425129047.0 멀티 디바이스용 경영자정보시스템 플랫폼 개발 김영식
2198203060,한국정보처리학회,제 32회 한국정보처리학회 추계학술발표대회 대한민국 1415098806.0 제 32회 한국정보처리학회 추계학술발표대회 김기천
4578800558,유앤아이씨,AR Indoor LBS를 위한 복합 정밀 실내측위 상용화 기술 개발 대한민국 1711055454.0 AR Indoor LBS를 위한 복합 정밀 실내측위 상용화 기술 개발 김종우
2168709940,(주)다움,취나물과 모과 복합추출물의 시너지 효과를 이용한 기억력 개선 항노화 건강식품개발 대한민국 1425128322.0 취나물과 모과 복합추출물의 시너지 효과를 이용한 기억력 개선 항노화 건강식품개발 김형서
1148600664,(주)아이티네이드,안전한 실버스포츠를 위한 상시 착용형 맥파 센서 및 신체 이상 징후 감시 클라우드 서비스 개발 대한민국 1375026684.0 안전한 실버스포츠를 위한 상시 착용형 맥파 센서 및 신체 이상 징후 감시 클라우드 서비스 개발 이상범
4908702495,나인티나인,건설산업 데이터베이스 인프라 확장을 위한 빅데이터 마이닝 사업화 기술 개발 대한민국 1615011937.0 건설산업 데이터베이스 인프라 확장을 위한 빅데이터 마이닝 사업화 기술 개발 조대구
3238608358,(주)에스엔엠,소경연삭용 고속 고주파 스핀들 개발 대한민국 1425072156.0 소경연삭용 고속 고주파 스핀들 개발 심지호
1148600880,님버스네트웍스,지능형 스트리밍 모니터링 시스템 개발 대한민국 1425121145.0 지능형 스트리밍 모니터링 시스템 개발 전창국
1148600880,님버스네트웍스,CDN Purge 성능 개선을 위한 개발 대한민국 1425120467.0 CDN Purge 성능 개선을 위한 개발 전창국
1148600880,님버스네트웍스,클라우드 인프라 기반의 컨텐츠 전송 플랫폼 개발 대한민국 1425080427.0 클라우드 인프라 기반의 컨텐츠 전송 플랫폼 개발 김영
3678100132,로보러스,영상처리 딥러닝 알고리즘을 이용한 스마트 매장관리 플랫폼 대한민국 1425130992.0 영상처리 딥러닝 알고리즘을 이용한 스마트 매장관리 플랫폼 김대훈
4188100182,부강테크,청정 방류수 확보를 위한 영양물질 및 난분해성 미량물질 등 초고도 처리 핵심기술 개발 대한민국 1485011421.0 청정 방류수 확보를 위한 영양물질 및 난분해성 미량물질 등 초고도 처리 핵심기술 개발 유대환
4188100182,부강테크,분리막을 적용한 매립지 침출수 처리공정개발 대한민국 1480002781.0 분리막을 적용한 매립지 침출수 처리공정개발 김장규
4188100182,부강테크,고농도용 고정 와류 분리막 장치 개발 대한민국 1415120285.0 고농도용 고정 와류 분리막 장치 개발 박기택
4188100182,부강테크,광합성 산소를 이용한 미생물 분리배양장치 및 하수처리 기술 개발 대한민국 1485015394.0 광합성 산소를 이용한 미생물 분리배양장치 및 하수처리 기술 개발 윤용준
4188100182,부강테크,다층생물막여과공정을 이용한 하수고도처리 및 재이용 기술 대한민국 1480002561.0 다층생물막여과공정을 이용한 하수고도처리 및 재이용기술 유대환
4188100182,부강테크,탄소나노소재를 이용한 고분자 복합막 개발 대한민국 9991005989.0 탄소나노소재를 이용한 고분자 복합막 개발 김장규
4188100182,부강테크,셰일가스전 발생폐수 재이용 및 생산수 처리 시스템 엔지니어링 기술개발 대한민국 1415146421.0 셰일가스전 발생폐수 재이용 및 생산수 처리 시스템 엔지니어링 기술개발 박기택
4188100182,부강테크,미생물 그래뉼을 이용한 소화슬러지 탈리액의 고농도 질소 전처리 기술 실증화 대한민국 1485013124.0 미생물 그래뉼을 이용한 소화슬러지 탈리액의 고농도 질소 전처리 기술 실증화 윤용준
4188100182,부강테크,순환자원을 이용한 초고도처리용 인 흡착여재 및 시스템 개발 대한민국 1425062164.0 순환자원을 이용한 초고도처리용 인 흡착 여재 및 시스템 개발 유대환
4188100182,부강테크,고농도용 기능성 나노세라믹 농축장치 개발 대한민국 1425084944.0 고농도용 기능성 나노세라믹 농축장치 박기택
4188100182,부강테크,하.폐수 고도처리 및 핵심요소 기술;지역맞춤형 축산분뇨 처리 및 공공액비화 시스템 실증화 사업 대한민국 1480002593.0 지역맞춤형 축산분뇨 처리 및 공공액비화 시스템 실증화 사업 김장규
4188100182,부강테크,BGP(Biogas Plant) 발생폐수 처리공정 개발 및 최적화 연구 대한민국 1415128061.0 BGP(Biogas Plant) 발생폐수 처리 공정 개발 및 최적화 연구 김장규
1100601312,(주)태성,초박판(0.06 T) 정면기 개발 대한민국 1425062299.0 초박판(0.06 T) 정면기 개발 박형옥
1100601312,(주)태성,진공 및 이류체를 적용한 초미세회로 PCB용 Subtractive Wet Etch 시스템 개발 대한민국 1425102992.0 진공 및 이류체를 적용한 초미세회로 PCB용 Subtractive Wet Etch System 개발 조윤철
1058704078,세림테크(주),대형타이어 성형용 고부가가치 성형 Bladder 및 생산설비 개발 대한민국 1425075901.0 대형타이어 성형용 고부가가치 성형 Bladder 및 생산설비 개발 임규상
1058704078,세림테크(주),고부가가치 성형 Bladder 개발 및 생산 효율화를 위한 설비개선 대한민국 1425113514.0 고부가가치 성형 Bladder 개발 및 생산 효율화를 위한 설비개선 전은창
1058704078,세림테크(주),타이어 성형 Bladder 제조를 위한 압출공정 및 Mold 이송 System 개선 대한민국 1425086728.0 타이어 성형 Bladder 제조를 위한 압출공정 및 Mold 이송 System 개선 전은창
1208602622,(주)아이모션,대화 및 표정제어가 가능한 지능형 홍보 로봇 개발 대한민국 1425076480.0 대화 및 표정제어가 가능한 지능형 홍보 로봇 개발 조혜현
5518807575,지니웍스,게임 기반의 개방형 광고 플랫폼 개발 대한민국 1425107979.0 게임 기반의 개방형 광고 플랫폼 개발 이앙
4168103424,에스이테크(주),초소형(0.6*0.4mm) 인덕터용 초정밀 권선기 개발(국산화) 대한민국 1425131160.0 초소형(0.6*0.4mm) 인덕터용 초정밀 권선기 개발(국산화) 송희민
4188104139,(주)가온테크,공기 대 공기 대형 공조형 PET Sheet 판형 열교환기 개발 대한민국 1425082080.0 공기 대 공기 대형 공조형 PET Sheet 판형 열교환기 개발 송길섭
4188104139,(주)가온테크,주기/보기 선박용 Urea-SCR Closed Loop형 통합제어 시스템 개발 대한민국 1425082312.0 주기/보기 선박용 Urea-SCR Closed Loop형 통합제어 시스템 개발 조경환
4188104139,(주)가온테크,공조기 에너지 절감 향상을 위한 대향류형 열교환기 개발 대한민국 1425099421.0 공조기 에너지 절감 향상을 위한 대향류형 열교환기 개발 송길섭
1078806835,(주)모비스,800MeV 출력의 가속기용 RF PAD & PAC System 개발 대한민국 1415125086.0 800MeV 출력의 가속기용 RF PAD & PAC system 이의재
4108609163,(주)성한,자동주차용 샤프트의 CAM WEDGE 제품.공정개선을 위한 바렐장치 대한민국 1425086439.0 자동주차용 샤프트의 CAM WEDGE 제품·공정개선을 위한 바렐장치 김호태
4108609163,(주)성한,스플라인허브 품질확보를 위한 검사장치 공정 개발 대한민국 1425093633.0 스플라인허브 품질확보를 위한 검사장치 공정 개발 김호태
1263005847,라온,생산 자동화용 최대 토출 압력 25bar급 미니 자동 윤활 장치 개발 대한민국 1425118654.0 생산 자동화용 최대 토출 압력 25bar급 미니 자동 윤활 장치 개발 공태일
