BusinessNum,agentName,appReferenceNumber,applicantName,applicationDate,applicationNumber,applicationStatus,articleName,designMainClassification,designNumber,dsShpClssCd,internationalRegisterDate,internationalRegisterNumber,inventorName,openDate,openNumber,priorityDate,priorityNumber,publicationDate,publicationNumber,regReferenceNumber,registrationDate,registrationNumber
6218105416,"['김수진', '이상필']",,['세명기기(주)'],2011-07-12,3020000000000.0,소멸,가스계량기용 봉인마개,['M24190'],M01,['M24190'],,,['이용호'],,,,,2013-05-10,,,2013-04-26,3010000000000.0
4078606889,,,['(주)에스에스코리아'],2021-10-19,3020000000000.0,등록,골프채 아이언 헤드 커버,,M001,,,,['김성빈'],,,,,2022-03-10,,,2022-03-04,3010000000000.0
6898608802,"['정호택', '김광술']",,['주식회사 성진산업'],1999-05-19,3020000000000.0,소멸,음식용포크,['C6113C'],M01,['C6113C'],,,['지용문'],,,,,2000-05-15,,,2000-03-17,3000000000000.0
8688104941,['임승택'],,['주식회사 금동'],1996-09-17,3020000000000.0,소멸,빗물받이 홈통 지지구,['L42390'],M01,"['L42390', 'L42390T']",,,['김성근'],,,1996-02-20,,1997-11-21,,,1997-09-23,3000000000000.0
1298109731,['특허법인 이노'],,['(주) 팬옵틱스'],2017-06-29,3020000000000.0,등록,하이브리드 산소포화도 측정기,['J7330'],M001,['J7330'],,,"['최광욱', '김장선', '조수영']",,,,,2018-03-19,,,2018-03-13,3010000000000.0
3093004235,['특허법인아주'],,['(주) 그라비티'],2003-03-17,3020000000000.0,소멸,핸드폰용 악세사리,"['B302', 'H33190']",M01,"['H33190', 'B302']",,,['고현아'],,,,,2004-02-11,,,2004-01-26,3000000000000.0
5138103373,['오주석'],,['(주)아이티공간'],2018-10-17,3020000000000.0,등록,전자 과부하 계전기,['H161'],M001,['H161'],,,['이영규'],,,,,2019-09-04,,,2019-08-29,3010000000000.0
3048106245,['박희규'],,['대림바토스 주식회사'],2004-04-08,3020000000000.0,소멸,유리부착 욕실용 수납장,['D1231'],M01,['D1231'],,,['김진희'],,,,,2005-03-11,,,2005-02-28,3000000000000.0
1280700069,['특허법인코리아나'],,"['주식회사 신흥', '가부시키가이샤 모리타도쿄세이사꾸쇼']",1995-04-25,3020000000000.0,소멸,치과용유니트의구강헹굼장치,['J720'],M01,"['J720T', 'J720']",,,['시라이노보루'],,,1994-08-04,,1996-10-29,,,1996-09-02,3000000000000.0
2128107297,['이성록'],,['(주)신승티엘'],2017-10-12,3020000000000.0,등록,통신망용 멀티플렉서가 부설된 TV분배기,['H313'],M001,['H313'],,,['김창현'],,,,,2018-06-27,,,2018-06-21,3010000000000.0
1268601661,['김봉규'],,['주식회사 엠케이'],2010-06-18,3020000000000.0,등록,야외용 차양막,['L3260'],M01,['L3260'],,,['문광모'],,,,,2011-11-03,,,2011-10-24,3010000000000.0
5060204997,['김재섭'],,['주식회사 제일'],2015-07-15,3020000000000.0,등록,드립커피용 받침대,['C6369'],M001,['C6369'],,,['허점숙'],,,,,2015-11-27,,,2015-11-23,3010000000000.0
4908603255,['윤영한'],,['(주)대성기연'],2006-02-09,3020000000000.0,소멸,레인지 후드,['D451'],M01,['D451'],,,"['이용백', '김정식']",,,,,2007-06-25,,,2007-06-19,3000000000000.0
1244601623,['백영방'],,['주식회사 대성'],1994-10-01,3020000000000.0,소멸,자동차용사이드미러의경첩,['G2900'],M01,"['G2900A', 'G2900']",,,['박영진'],,,,,1996-05-25,,,1996-04-12,3000000000000.0
5678100335,['특허법인세원'],,['주식회사 팡세'],2017-03-27,3020000000000.0,소멸,3D프린터,"['K70', 'H5450']",M001,"['K70', 'H5450']",,,['이성준'],,,,,2017-11-09,,,2017-11-02,3010000000000.0
1428108306,"['문기상', '조기호']",,['에스케이 주식회사'],1984-07-31,3020000000000.0,소멸,윤활유통,['F452C'],M01,['F452C'],,,['김항덕'],,,,,1985-10-02,,,1985-07-30,3000000000000.0
6341004775,['공석균'],,['주식회사 이루다'],2010-02-02,3020000000000.0,등록,레이저 핸드 피스 치료기,['J755'],M01,['J755'],,,['강석호'],,,,,2011-05-09,,,2011-04-29,3010000000000.0
3058606880,['남숭호'],,['주식회사 에어라파'],2017-03-30,3020000000000.0,등록,헤어 밴드,['B322A'],M001,['B322A'],,,['김덕수'],,,,,2017-11-02,,,2017-10-27,3010000000000.0
3908109750,['특허법인메이저'],,['주식회사 가온건설'],2017-06-27,3020000000000.0,등록,비계 발판 개구부 막음부재,['L1119'],M001,['L1119'],,,['박상민'],,,,,2017-10-20,,,2017-10-13,3010000000000.0
2208709966,['특허법인천문'],,['(주)그립'],2019-01-22,3020000000000.0,등록,개방형 화재가스감지기,['H1561'],M001,['H1561'],,,['안택헌'],,,,,2019-09-16,,,2019-09-06,3010000000000.0
1262203153,['특허법인연우'],,['주식회사 위드테크'],2019-08-08,3020000000000.0,등록,캐노피,['L311'],M001,['L311'],,,['황성희'],,,,,2020-01-21,,,2020-01-15,3010000000000.0
5021400066,,,['제이에스테크(주)'],2018-10-05,3020000000000.0,등록,가로등 점멸기,['H1562'],M001,['H1562'],,,['조재웅'],,,,,2019-05-30,,,2019-05-24,3010000000000.0
5058107518,['강현욱'],,['대신네트웍스 주식회사'],2017-07-24,3020000000000.0,소멸,버스정보 안내 단말기,"['H4330', 'F510C', 'H50']",M001,"['H50', 'F510C', 'H4330']",,,['김태성'],,,,,2018-01-16,,,2018-01-10,3010000000000.0
1058607613,['이동원'],,['주식회사 라파스'],2016-09-01,3020000000000.0,등록,표딱지,"['F420B', 'F33410']",M001,"['F33410', 'F420B']",,,"['박병준', '이상석', '이부용', '신주엽', '정도현', '김은아']",,,,,2016-11-17,,,2016-11-11,3010000000000.0
1408105116,['김준호'],,['주식회사 태일정밀'],2008-09-30,3020000000000.0,등록,금형 운반용 후크핀,['G105'],M01,['G105'],,,['한상동'],,,,,2009-02-17,,,2009-02-11,3010000000000.0
1132308224,['특허법인태동'],,['(주)이텍'],2008-04-25,3020000000000.0,소멸,터널형광등케이스,['D360'],M01,['D360'],,,['정영일'],,,,,2008-12-11,,,2008-12-04,3010000000000.0
1238106532,['박병창'],,['영신기술 주식회사'],2013-08-13,3020000000000.0,소멸,난간용 지주,['L3540A'],M01,['L3540A'],,,['김동필'],,,,,2014-12-26,,,2014-12-19,3010000000000.0
4268700023,['특허법인코리아나'],,['주식회사 우진'],2015-11-06,3020000000000.0,소멸,원자력발전소용 계측기,['J140'],M001,['J140'],,,"['곽진구', '김태완']",,,,,2016-04-21,,,2016-04-15,3010000000000.0
1188800471,['특허법인태동'],,['주식회사 세원'],2020-11-17,3020000000000.0,등록,스마트 마스크,"['C403', 'D434', 'J611']",M001,"['C403', 'D434', 'J611']",,,"['김규호', '박문걸']",,,,,2020-12-16,,,2020-12-10,3010000000000.0
3758701204,"['박기하', '서무원', '최태성']",,['주식회사 당근마켓'],2019-01-28,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H51S', 'H4333S', 'H1721S', 'H3301S', 'H540S']",,,['이민호'],,,,,2019-10-30,,,2019-10-23,3010000000000.0
8778608318,['김효정'],,['주식회사 아라엔텍'],2012-11-12,3020000000000.0,소멸,어도 블럭,['L2641'],M01,['L2641'],,,"['민정미', '심유진']",,,,,2013-07-01,,,2013-06-18,3010000000000.0
5031802327,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-24,3020000000000.0,소멸,휴대전화기,['H3301C'],M01,['H3301C'],,,['황두현'],,,,,2000-01-15,,,1999-11-29,3000000000000.0
1208701912,['장한특허법인'],,['주식회사 네오위즈'],2010-03-10,3020000000000.0,소멸,화상 디자인이 표시된 컴퓨터 모니터,['H4333S'],M01,['H4333S'],,,['김신호'],,,,,2010-06-29,,,2010-06-22,3010000000000.0
8508601449,['진천웅'],,['주식회사 에이아이테크'],1994-08-12,3020000000000.0,소멸,소화기헤드,['J639'],M01,['J639'],,,['임경찬'],,,,,1996-01-20,,,1995-12-08,3000000000000.0
1208101311,"['박영우', '박희진']",,['티에이케이정보시스템주식회사'],1998-09-23,3020000000000.0,소멸,디지털 오디오 플레이어,['H4401A'],M01,['H4401A'],,,['문광수'],,,,,1999-11-15,,,1999-09-27,3000000000000.0
2208100960,['연규철'],,['한일산업(주)'],1990-09-25,3020000000000.0,소멸,보일러케이스,['K831'],M01,"['K831', 'K831B']",,,['양갑수'],,,,,1992-01-15,,,1991-11-05,3000000000000.0
6673607131,['이장혁'],,['주식회사우리테크'],2016-04-05,3020000000000.0,등록,도로판,['L2522'],M001,['L2522'],,,['김용호'],,,,,2016-11-18,,,2016-11-14,3010000000000.0
5668801610,,,['주식회사 오윈'],2016-05-27,3020000000000.0,등록,무선신호수신기,['H3612'],M001,['H3612'],,,"['신성철', '정도균', '김재형']",,,,,2017-03-06,,,2017-02-24,3010000000000.0
1288703400,['이동모'],,['주식회사 유한테크'],2005-05-30,3020000000000.0,소멸,계란 이송용 가이드 부재,['G1190'],M01,['G1190'],,,['한흥교'],,,,,2006-03-09,,,2006-03-03,3000000000000.0
1218102828,,,['(주) 대일코리아'],2015-09-07,3020000000000.0,등록,음료용 컵,"['C5231DA', 'C52390']",M001,"['C5231DA', 'C52390']",,,['이겸수'],,,,,2016-06-21,,,2016-06-15,3010000000000.0
1050405808,['강영수'],,['주식회사 대산'],1993-05-19,3020000000000.0,소멸,천정판설치용바아,['L43110'],M01,"['L43110', 'L43110T']",,,['황갑석'],,,,,1994-10-27,,,1994-09-16,3000000000000.0
1448103831,,,['(주)네오위즈플레이스튜디오'],2017-05-16,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H4333S', 'H51S', 'H1721S', 'H3301S', 'H540S']",,,['안형수'],,,,,2018-01-24,,,2018-01-18,3010000000000.0
2118803519,['김웅'],,['(주)바이널씨'],2016-02-25,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H51S', 'H540S']",M001,"['H51S', 'H1721S', 'H3301S', 'H540S']",,,['박영민'],,,,,2016-11-15,,,2016-11-08,3010000000000.0
1068708183,['특허법인영비'],,['주식회사 알리오코리아'],2019-09-23,3020000000000.0,등록,공기청정기,['D434'],M001,['D434'],,,"['김병재', '남영수']",,,,,2020-04-03,,,2020-03-30,3010000000000.0
6020202374,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-24,3020000000000.0,소멸,휴대전화기,"['H3301C', 'H3301CC']",M01,"['H3301CC', 'H3301C']",,,['한일건'],,,,,2000-01-15,,,1999-11-29,3000000000000.0
1050300054,['서만규'],,['기아자동차주식회사'],1987-06-30,3020000000000.0,소멸,자동차용라디오,['H3712'],M01,"['H3712', 'H3712T']",,,['임권호'],,,1987-02-24,,1988-12-05,,,1988-10-26,3000000000000.0
1223104480,['특허법인태평양'],,['원 앤 원(주)'],2013-03-11,3020000000000.0,등록,봉제동물완구,"['E132A', 'C120', 'C211C']",M01,"['C211C', 'E132A', 'C120']",,,['박천희'],,,,,2014-08-22,,,2014-08-07,3010000000000.0
6218100018,['배철우'],,['주식회사 케이씨'],2020-08-06,3020000000000.0,등록,가스켓 기능을 구비한 커넥터 플러그,['M27'],M001,['M27'],,,"['박용건', '김상진', '김용철', '이상욱', '서철교', '김남응', '이두석']",,,,,2021-08-03,,,2021-07-28,3010000000000.0
1223503883,,,"['(주)신명테크', '주식회사 세종이엔씨']",2013-05-27,3020000000000.0,등록,난간용 지주,['L3540A'],M01,['L3540A'],,,['이방식'],,,,,2013-09-30,,,2013-09-09,3010000000000.0
2208108807,['황정현'],,['(주)한드림넷'],2020-12-30,3020000000000.0,등록,액세스포인트,"['H3230', 'H3615']",M001,"['H3615', 'H3230']",,,['서현원'],,,,,2022-02-17,,,2022-02-14,3010000000000.0
1178103410,['특허법인태평양'],,['주식회사 케이티스카이라이프'],2008-12-12,3020000000000.0,소멸,리모콘,['H262AA'],M01,['H262AA'],,,['홍성아'],,,,,2010-05-06,,,2010-04-26,3010000000000.0
1228106509,['특허법인(유한) 다래'],,"['주식회사 엔이세이버', '(주)넥솔위즈빌']",2017-07-10,3020000000000.0,등록,차량 소독기용 카트리지,['J01'],M001,['J01'],,,"['성민경', '홍흔']",,,,,2018-02-22,,,2018-02-14,3010000000000.0
1268109813,['특허법인남촌'],,['제이에스씨(주)'],2017-01-04,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H51S', 'H4333S', 'H1721S', 'H3301S', 'H540S']",,,"['김민영', '김민']",,,,,2017-07-18,,,2017-07-11,3010000000000.0
2068606813,['김시우'],,['(주)에스앤씨랩'],2019-07-15,3020000000000.0,등록,주차 감지 센서,['H1560'],M001,['H1560'],,,['장선영'],,,,,2020-04-07,,,2020-03-31,3010000000000.0
2068607458,['유인경'],,['주식회사 성원에어테크'],2016-01-26,3020000000000.0,등록,난방용 방열기,"['D4190', 'D410']",M001,"['D4190', 'D410']",,,['민성식'],,,,,2016-07-25,,,2016-07-18,3010000000000.0
7858500129,"['이철', '염승윤']",,['에스케이 주식회사'],1997-02-06,3020000000000.0,소멸,티슈 용기,['C424'],M01,['C424'],,,['구창용'],,,,,1998-04-07,,,1997-11-21,3000000000000.0
3128609324,['특허법인아주'],,"['주식회사 비티씨', '한국식품산업클러스터진흥원']",2019-12-10,3020000000000.0,등록,포장용 박스,['F4530'],M001,['F4530'],,,"['박근희', '김태영']",,,,,2020-11-11,,,2020-11-05,3010000000000.0
1118107596,['황선웅'],,['주식회사 디엔텍'],2017-09-14,3020000000000.0,등록,분산분쇄기용 로터,"['K629', 'K000', 'K059']",M001,"['K629', 'K059', 'K000']",,,['정찬수'],,,,,2017-11-17,,,2017-11-13,3010000000000.0
5158108528,['조광국'],,['주식회사 세계로'],2013-05-02,3020000000000.0,소멸,벤치프레임용 브라켓,['D2190'],M01,['D2190'],,,['신응선'],,,,,2014-06-12,,,2014-05-29,3010000000000.0
6768709721,['양재욱'],,['디엘이앤씨 주식회사'],2020-08-12,3020000000000.0,등록,조명용 스위치,['H153'],M001,['H153'],,,"['김한석', '김병찬', '윤국현', '엄주용', '김광민', '김남근']",,,,,2022-02-18,,,2022-02-11,3010000000000.0
2143107068,,,['헵시바주식회사'],2003-02-14,3020000000000.0,거절,가습기,['D4331'],M01,['D4331'],,,['이명구'],2003-05-09,3020000000000.0,,,,,,,
2068603237,['이석우'],,['(주)우신이엔지'],2015-07-20,3020000000000.0,등록,배관용 플러그,"['M27', 'M24190']",M001,"['M24190', 'M27']",,,['박종환'],,,,,2016-01-13,,,2016-01-07,3010000000000.0
4088105590,"['조영현', '나승택']",,['주식회사 신화산업개발'],2008-05-08,3020000000000.0,소멸,캐노피,['L311'],M01,['L311'],,,['임향숙'],,,,,2008-12-24,,,2008-12-19,3010000000000.0
8693507824,['리앤목특허법인'],,['주식회사 바른컴퍼니'],2013-03-08,3020000000000.0,등록,포장용 케이스,['F40'],M01,['F40'],,,"['박선녕', '송영건', '박유빈']",,,,,2013-10-22,,,2013-10-16,3010000000000.0
6218605206,['김영화'],,['주식회사아성엔지니어링'],1993-09-16,3020000000000.0,소멸,소각로,['K052'],M01,"['K052T', 'K052']",,,['누락'],,,,,1995-02-09,,,1995-01-03,3000000000000.0
1808108899,['최경수'],,['주식회사 도원환경'],2008-11-13,3020000000000.0,등록,폐기물매립시설용 보호블럭,"['L2214', 'L22240']",M01,"['L2214', 'L22240']",,,['윤혜경'],,,,,2009-03-17,,,2009-03-06,3010000000000.0
4098607677,['성낙훈'],,['주식회사 바른기술'],2007-05-02,3020000000000.0,소멸,홈게이트웨이,['H3230'],M01,['H3230'],,,['박채민'],,,,,2008-01-03,,,2007-12-26,3000000000000.0
5078101988,['특허법인 태웅'],,['주식회사 유투엔지'],2017-05-25,3020000000000.0,등록,열형광 선량계(Thermoluminescence Dosimeter) 자동지급기,['J520'],M001,['J520'],,,['장경석'],,,,,2017-08-02,,,2017-07-26,3010000000000.0
1050200076,['특허법인(유한) 해담'],,['주식회사 나인'],2021-11-26,3020000000000.0,등록,여성용 트렁크 팬티,['B166'],M001,['B166'],,,['이희건'],,,,,2022-02-04,,,2022-01-26,3010000000000.0
4168101042,['특허법인아주'],,['주식회사 대한'],2016-08-10,3020000000000.0,등록,기초공사용 하중잭,['L22129'],M001,['L22129'],,,['서준석'],,,,,2017-03-08,,,2017-03-02,3010000000000.0
1058601248,['박소영'],,['(주)노하우전기통신'],2010-12-21,3020000000000.0,소멸,레이스 웨이 장착용 카메라 모듈,['H4319'],M01,['H4319'],,,['양창화'],,,,,2011-02-18,,,2011-02-08,3010000000000.0
2318609662,['유미특허법인'],,['레지디오 주식회사'],2018-09-19,3020000000000.0,등록,정유량조절밸브용 인서트 어셈블리,['M250'],M001,['M250'],,,['이현섭'],,,,,2019-04-29,,,2019-04-23,3010000000000.0
1260104327,['전봉수'],,['주식회사한성'],1987-11-30,3020000000000.0,소멸,운반용받침대,['G1510'],M01,"['G1510', 'G1510B']",,,['김인승'],,,,,1989-04-03,,,1988-11-30,3000000000000.0
8998708313,['최종원'],,['상진건설(주)'],2009-12-30,3020000000000.0,소멸,거푸집 연결구,['L1319A'],M01,['L1319A'],,,['고정화'],,,,,2011-05-02,,,2011-04-25,3010000000000.0
1050802224,,,['주식회사 현대금속'],1992-06-19,3020000000000.0,소멸,도어록손잡이장식구,['M329'],M01,"['M329', 'L596T']",,,['김원세'],,,,,1993-05-10,,,1993-03-29,3000000000000.0
1170307289,['최종원'],,['(주)테크원'],2001-08-06,3020000000000.0,소멸,투사형 텔레비젼 수상기용 영상표시기,['H4333B'],M01,['H4333B'],,,['김재호'],,,,,2003-01-23,,,2003-01-09,3000000000000.0
1121808045,['박희규'],,['영진산업주식회사'],1986-01-22,3020000000000.0,소멸,거울틀,['D2639'],M01,"['D2639B', 'D2639']",,,['권영인'],,,,,1987-03-11,,,1987-02-04,3000000000000.0
3278700803,['특허법인더웨이브'],,['주식회사 닷'],2020-08-07,3020000000000.0,등록,손 소독기,['C422'],M001,['C422'],,,['주재성'],,,,,2021-05-11,,,2021-05-03,3010000000000.0
1180603979,['김준수'],,['주식회사 티엠씨'],2009-01-29,3020000000000.0,등록,액화천연가스 저장탱크용 멤브레인 시트,['G15239'],M01,['G15239'],,,['김영식'],,,,,2009-04-24,,,2009-04-14,3010000000000.0
2248101083,,,['주식회사 디엔비소프트'],2019-08-06,3020000000000.0,등록,식품포장용 라벨,"['F420B', 'F33410']",M001,"['F420B', 'F33410']",,,['송석영'],,,,,2020-01-20,,,2020-01-13,3010000000000.0
2618107988,['특허법인세원'],,['주식회사 파워풀엑스'],2018-05-23,3020000000000.0,등록,신체부착용 점착 테이프,['J712'],M001,['J712'],,,['박인철'],,,,,2019-05-08,,,2019-04-30,3010000000000.0
3018108331,['윤의상'],,['(주)디자인명성'],2003-02-21,3020000000000.0,소멸,버스승차 대기소,['L313'],M01,['L313'],,,"['이광직', '윤현철']",,,,,2004-03-05,,,2004-02-23,3000000000000.0
3018101879,['특허법인주원'],,['코넷시스 주식회사'],2012-06-14,3020000000000.0,등록,휴대용 정수기,['K6121'],M01,['K6121'],,,['김덕기'],,,,,2013-08-16,,,2013-07-15,3010000000000.0
1258102775,['더호특허법인'],,['광성기업 주식회사'],2020-03-05,3020000000000.0,등록,티셔츠,['B1113'],M001,['B1113'],,,['구동욱'],,,,,2020-04-06,,,2020-03-31,3010000000000.0
1059906623,['황정현'],,['(주)원앤원'],2019-11-22,3020000000000.0,등록,기차 완구,['E16320'],M001,['E16320'],,,['김희동'],,,,,2020-07-30,,,2020-07-23,3010000000000.0
1108101891,['김문종'],,['태영주식회사'],2006-06-19,3020000000000.0,소멸,주방용 레인지 후드,['D451'],M01,['D451'],,,['황숙자'],,,,,2007-10-11,,,2007-10-04,3000000000000.0
2298109133,['고영회'],,['(주)연우지앤비'],2003-09-23,3020000000000.0,소멸,가드레일,['L3540'],M01,['L3540'],,,['조태준'],,,,,2004-05-31,,,2004-05-21,3000000000000.0
6208501019,['황이남'],,['메가박스중앙 주식회사'],2017-02-06,3020000000000.0,등록,숫자 글자체,['N140'],M001,['N140'],,,['임슬기'],,,,,2017-08-11,,,2017-08-04,3010000000000.0
1112809437,['김한얼'],,['주식회사 대진'],2015-09-25,3020000000000.0,등록,건축용 바닥재,"['L6140', 'N27']",M001,"['L6140', 'N27']",,,['김정태'],,,,,2016-06-20,,,2016-06-10,3010000000000.0
4170604689,['팬코리아특허법인'],,['주식회사 신세계'],2015-01-19,3020000000000.0,등록,비닐쇼핑백,['F442'],M001,['F442'],,,"['전희경', '서애리', '김혜정', '백지원']",,,,,2015-10-23,,,2015-10-19,3010000000000.0
1130100121,['특허법인 대연'],,['미래테크(주)'],2020-05-22,3020000000000.0,등록,거푸집용 간격유지구,['L1319B'],M001,['L1319B'],,,['박해대'],,,,,2020-10-16,,,2020-10-12,3010000000000.0
5888802719,['조석현'],,['주식회사 모노랩스'],2021-04-16,3020000000000.0,등록,접착테이프,['M1623'],M001,['M1623'],,,['소태환'],,,,,2021-05-18,,,2021-05-12,3010000000000.0
1078705865,['권두상'],,['주식회사 썸코리아'],2020-12-14,3020000000000.0,등록,모니터용 받침대,['H439A'],M001,['H439A'],,,"['백지희', '이병배']",,,,,2021-09-02,,,2021-08-26,3010000000000.0
5028105665,['구응회'],,['주식회사 태온정보통신'],2019-01-04,3020000000000.0,등록,보행신호등,['J641'],M001,['J641'],,,['김철수'],,,,,2019-03-12,,,2019-03-06,3010000000000.0
1058500162,['특허법인(유한) 대아'],,['주식회사 우리은행'],2016-09-05,3020000000000.0,등록,인형,"['E132A', 'C211C', 'C230C']",M001,"['C211C', 'E132A', 'C230C']",,,"['김규태', '옥희경']",,,,,2017-07-04,,,2017-06-28,3010000000000.0
1051408339,,,['주식회사 크린토피아'],2018-12-11,3020000000000.0,등록,직물지,"['M1110E', 'N21']",M001,"['M1110E', 'N21']",,,['이범택'],,,,,2019-02-14,,,2019-02-07,3010000000000.0
1244701273,['이승현'],,['주식회사 제이앤에스'],2014-07-22,3020000000000.0,등록,포장용 스티커,['F420B'],M001,['F420B'],,,"['최명수', '국상준']",,,,,2015-01-09,,,2014-12-30,3010000000000.0
1058705533,['오영균'],,['티엔씨 퍼스트 주식회사'],2012-01-09,3020000000000.0,등록,발광조명구,['D360'],M01,['D360'],,,['김광복'],,,,,2012-04-23,,,2012-04-10,3010000000000.0
1968602195,"['박현호', '박세준']",,['주식회사 신성아이씨티'],2019-11-18,3020000000000.0,등록,중주파 마사지기,"['J750', 'J754']",M001,"['J754', 'J750']",,,"['이승호', '김종성', '정용재']",,,,,2020-07-03,,,2020-06-29,3010000000000.0
1208701492,"['박천도', '이상문']",,['(주)코떼랑'],2015-03-17,3020000000000.0,등록,마스크 팩,['B710'],M001,['B710'],,,"['박은미', '유창선', '황승재']",,,,,2015-08-25,,,2015-08-18,3010000000000.0
5698107335,['특허법인위더피플'],,['주식회사 제일공기조화시스템'],2019-08-09,3020000000000.0,등록,공조환풍기,['D451'],M001,['D451'],,,['남기윤'],,,,,2020-05-07,,,2020-04-27,3010000000000.0
1288108797,['권오준'],,['(주)아시아홀딩스'],2008-06-12,3020000000000.0,소멸,전기스탠드용 엘이디(LED) 전구,"['D310', 'D31130']",M01,"['D31130', 'D310']",,,['박성식'],,,,,2009-02-25,,,2009-02-16,3010000000000.0
6168104869,['이익배'],,['(주)네오인터넷'],2018-12-19,3020000000000.0,등록,표딱지,"['F33410', 'F420B']",M001,"['F420B', 'F33410']",,,['김제석'],,,,,2019-02-18,,,2019-02-11,3010000000000.0
1448104811,['양성보'],,['라인플러스 주식회사'],2019-08-27,3020000000000.0,등록,화상디자인이 표시된 휴대통신 단말기,"['H540S', 'H1721S', 'H3301S', 'H4333S', 'H51S']",M001,"['H4333S', 'H51S', 'H3301S', 'H1721S', 'H540S']",,,"['이인범', '곽민경', '김채은', '김생근']",,,,,2020-10-22,,,2020-10-16,3010000000000.0
1380308043,['이철'],,['에스케이 주식회사'],1991-12-23,3020000000000.0,소멸,가스보일러,['K831'],M01,"['K831', 'K831B']",,,['이상길'],,,,,1992-12-12,,,1992-11-05,3000000000000.0
1101806449,,,['주식회사 다온'],2020-06-19,3020000000000.0,등록,파고라,['L311'],M001,['L311'],,,['김정묵'],,,,,2021-06-18,,,2021-06-14,3010000000000.0
7078800286,['박장원'],,['주식회사 이레'],2005-06-23,3020000000000.0,소멸,가축용 급수기,['K3222'],M01,['K3222'],,,['탁동수'],,,,,2006-02-24,,,2006-02-17,3000000000000.0
6138107537,"['이명택', '정중원', '최지연']",,['(주)신라조경'],2006-11-21,3020000000000.0,소멸,신체단력운동기구,['E3010B'],M01,['E3010B'],,,['강재서'],,,,,2007-07-18,,,2007-07-11,3000000000000.0
2210208900,['특허법인한벗'],,['(주)씨넷'],2014-09-03,3020000000000.0,등록,방음패널,['L6131'],M001,['L6131'],,,['이귀환'],,,,,2015-08-06,,,2015-07-28,3010000000000.0
6168106439,['윤의상'],,['동인종합건설(주)'],2000-10-13,3020000000000.0,소멸,조립식 건축물,['L3200'],M01,['L3200'],,,['이두식'],,,,,2001-11-12,,,2001-10-16,3000000000000.0
1058703069,['임훈빈'],,"['주식회사 오 코스모스', '주식회사 카리스', '유철']",2018-05-02,3020000000000.0,등록,도로용 가드레일 마감재,['L3540'],M001,['L3540'],,,['유철'],,,,,2018-08-07,,,2018-08-01,3010000000000.0
1048601554,['특허법인 수'],,['제이티비씨 주식회사'],2013-12-03,3020000000000.0,소멸,게임용 상자,['E220'],M01,['E220'],,,['윤진희'],,,,,2014-11-04,,,2014-10-29,3010000000000.0
1218606352,['이중섭'],,['주식회사 성일'],2014-10-06,3020000000000.0,등록,물탱크용 보강프레임,['L36290'],M001,['L36290'],,,['김성진'],,,,,2015-06-23,,,2015-06-12,3010000000000.0
1130207045,['이동형'],,['(주)그린테크'],2006-04-10,3020000000000.0,소멸,식생블럭,['L201K'],M01,['L201K'],,,['김병웅'],,,,,2006-12-07,,,2006-11-30,3000000000000.0
2078105624,['황병도'],,['디스크닥터 주식회사'],2002-01-21,3020000000000.0,소멸,원적외선 매트용 메달,"['J755', 'C113']",M01,"['J755', 'C113', 'J755C']",,,['장익춘'],,,,,2002-10-31,,,2002-10-08,3000000000000.0
1138102165,['특허법인 충무'],,['뉴코리아전자통신(주)'],2020-07-24,3020000000000.0,등록,CCTV용 제어박스,"['H4319', 'H2212', 'H2591', 'H4121']",M001,"['H2212', 'H4121', 'H4319', 'H2591']",,,['김종수'],,,,,2021-06-08,,,2021-06-02,3010000000000.0
7478106349,['리앤목특허법인'],,"['스튜디오드래곤 주식회사', '(주)레터스']",2020-04-16,3020000000000.0,등록,라벨,"['F33410', 'F420B']",M001,"['F420B', 'F33410']",,,['이혜미'],,,,,2020-05-26,,,2020-05-20,3010000000000.0
1052008018,['이승채'],,['(주)진성'],1998-09-19,3020000000000.0,취하,로터베이터장착대,['K31190'],M01,['K31190'],,,"['최용원', '최용우']",1998-11-16,3020000000000.0,,,1998-11-16,,,,
3018601256,['김윤배'],,['주식회사 차세대정보통신'],2000-08-25,3020000000000.0,소멸,통신케이블 단자함,['H2591'],M01,['H2591'],,,['원종선'],,,,,2002-01-29,,,2002-01-10,3000000000000.0
3188109041,,,['주식회사 에스알텍'],2019-02-19,3020000000000.0,등록,난간,['L3530'],M001,['L3530'],,,['김수용'],2019-03-20,3020000000000.0,,,2019-10-30,,,2019-10-24,3010000000000.0
