BusinessNum,Job,EmployeeStatus,ReviewDate,TotScore,PromotionScore,WelfareScore,BalanceScore,CultureScore,ExecutiveScore,ReviewTitle,Advantage,Disadvantage,ForExecutive,GrowthYN,RecommendYN
2128104372,경영/기획/컨설팅,전직원,21-Jun,60.0,60.0,40.0,60.0,60.0,40.0,"""회사는 돈벌고 가맹점은 못버는 전형적인 중소 프랜차이즈의 표본""","편한분위기, 다양한 복지와 여가문화, 그래도 10년은 버틴 프랜차이즈, 회사이념, 제품력","사내정치가 매우 심각하고 일을 배울수 있는 여건이 되지않아 성장에 한계가 있을 수 있음
직원들에게 빨대 꼽는 느낌?","각자 라인 만드는데 집중할 시간에 조직을 더 탄탄히 만들수 있는 방법을 고민하신다면 그래도 조금은 더 나아지지 않을까 합니다.
그리고 직원들 성과 좀 뺏어가지마세요. 부하직원 질투도 왜하는지 모르겠어요.",비슷,이 기업을 추천하지 않습니다.
2208805572,,전직원,21-Mar,20.0,60.0,20.0,80.0,20.0,20.0,"""대부치고 적은 인센티브, 경영진의 갑질은 대기업급, 칼퇴""","행사가많고 또래 직원이 많아서 좋았음, 회식도 즐거운분위기","경직된 업무분위기, 적은 인센티브, 편애하는 임원, 감시가 심함","그냥 계속 그렇게 경영하면서 영원히 발전하지 마세요,,,,",,이 기업을 추천하지 않습니다.
4948804515,경영/기획/컨설팅,전직원,20-Aug,80.0,80.0,60.0,80.0,60.0,80.0,"""소통이 자유로우며, 스스로 하기 따라서 성장할 수 있는 회사임""",출근부터 퇴근까지 전반적으로 자율적인 분위기에서 근무할 수 있습니다. 이는 강압적이지 않다는 의미이며 일을 안한다는 뜻이 아닙니다.,"서류 작성과 형식에 다소 치중한다는 느낌을 받았는데, 이는 업무의 성격이 여러 사람들 또는 고객에게 설명해햐 할 일이 많음에 이유가 있을 수 있다는 생각입니다.","오랜 시간을 지내지 않아서 - 1년도 안되는 시간을 계약직으로 근무 - 특별히 말씀 드리기가 어렵지만, 회사 발전을 위한 소통이 중요하다고 생각합니다.",비슷,이 기업을 추천 합니다!
3978104214,디자인,전직원,22-Jan,20.0,60.0,20.0,20.0,20.0,20.0,"""시스템의 부재. 디자인 잘하면 인정은 잘해줌. 그만큼 일도 겁나 시키고 야근이 싫다 하지만 당연하게 여김. 복지따위 없고 대표 기분따라 생겼다가 없어졌다가 난리법석.""",대표가 엄청난 기분파이지만 딱히 눈치를 봐야하는 것은 아님. 무시하면 되는 수준이지만 성격따라 굉장히 힘들게 느껴질 수 있음. 사무실이 합정과 홍대 사이에 있어 위치는 아주 좋음.,대표의 성격. 기분대로 행동하며 자신이 했던 말을 기억하지 못하고 번복하기 일쑤. 거래처 등과 통화하다가 수틀리면 큰소리로 욕설까지 하기도 함. 직원끼리 비교가 난무하며 매일 흡연공간으로 불러내 다른 직원을 평가하도록 함. 그 시간만큼 작업시간도 뺏기고 야근은 하지말라고 말만 하고 정작 당연하게 생각함.,한 회사의 대표답게 기분대로 행동하지 않고 제대로 된 복지 체계와 시스템을 구축하고 주먹구구식 운영을 하지 않았으면 좋겠다.,비슷,이 기업을 추천하지 않습니다.
1078602084,교육,현직원,18-Mar,100.0,100.0,80.0,100.0,100.0,100.0,"""진정한 코칭회사로서 진실됨이 탑재되어 있는 곳. 내부에서나 외부에서나 코칭적 가치가 느껴지는 기업.""","개인이 적극적일 경우 다양한 기회를 시도하며 성장할 수 있음. 중식, 도서 및 자기계발비 지원. 근무환경 및 분위기는 매우 밝고 즐거움. 코칭과 리더십에 대한 업의 중요성을 인식하는 사람들에게 매우 좋은 일터임.",여러가지 시스템을 갖추기 위해 변화가 많음. 스타트업과 같은 느낌이 도전적인 사람에게는 좋은 부분이 될 수도 있고 변화를 싫어하는 사람에게는 단점이 될 수도 있음.,개인의 책임과 보상 부분이 더욱 명확하게 소통되길 희망함.,성장,이 기업을 추천 합니다!
1408108479,전직원,서울,,80.0,80.0,60.0,100.0,80.0,80.0,"""기초적인 네트워크를 배울 수 있다 . 통신에 대한 부분적으로 이해를 배울 수 있다.""","직원들 사이에 편안한 분위기입니다. 배우기만하면 그렇게 크게 어렵진 않다, 사람들이 좋다. 일하는데 프리하다.",네트워크장비가 한정적이어서 다양하게 배우지는 못합니다.,복지에 대해 좀 더 신경써줬으면 좋겠습니다.,성장,이 기업을 추천 합니다!
1128106619,,전직원,22-Jan,60.0,60.0,60.0,80.0,40.0,60.0,"""좋어요 나름 크고 규모도 있고 갠찮은것앝아요 직장으로 한번다닐망해요""","나름 크고 근무환경좋음
복지도 나름 갠찮으것같고 자격증일으면 돈더줌","한번쯤 다니긴 좋지만 사람들이
무신경해서 뻘줌하게다녔던것같아요",배려해주시고 신경좀떠써주샷으먄좋겟어요 아쉽지만 그래도 재밌엇어요,비슷,이 기업을 추천하지 않습니다.
1238108562,서비스/고객지원,전직원,16-Oct,40.0,40.0,40.0,60.0,60.0,40.0,"""신입으로 들어오는 것보다 경력으로 들어오면 괜찮음 성장가능성 있음""",성장하고 있는 기업 육아휴직을 쓸 수 있음 분당은 위치가 좋음,보수적인 분위기 업무체계가 잘 갖춰있지 않음 타은행 경력자들이 많아 승진하기 어려움,다양한 보상체계가 되어있으면 좋겠습니다 성장보다는 업무체계를 단단히,성장,이 기업을 추천하지 않습니다.
1058701134,교육,전직원,20-May,20.0,60.0,20.0,40.0,40.0,20.0,"""사기로 영업해서 학생 계약하고 해지나면 관리직원 탓하는 곳""",#NAME?,"- 제공하는 교육 컨텐츠 자체의 질이 굉장히 낮고 부족함. 교과서 내용 바뀌면 바로 수정이 되어야하는데 학년 바뀌고도 반년 가까이 수정 안됨. 고등학생은 풀 문제조차 부족한데 관리직원이 전과목 예복습 시켜준다 일주일에 다섯번도 전화할 수 있다는 둥 사기에 가까운 영업으로 학생 계약해놓고 해지나면 관리부 탓.

- 관리부 교육 엉망. 당장 전화해서 예복습 시켜야하는데 관리교사가 수업 자료를 사이트에서 직접 다 찾아보고 알아서 공부해서 애들 가르쳐야 함. 초중등 학생은 상식으로 커버가 가능하지만, 계열 다른 고등학생들은 방법이 없음. 일단 계약해서 데려와놓고 관리교사에게 알아서 가르치라며 떠넘기는 식.

- 수업 듣는 학생은 많은데 기본 서버가 부실해서 잘 터짐. 서버 터지면 학생들은 원격 잡아달라고 난리나는데 본사 원격팀 인원부족으로 학부모/학생들 불만 폭주.

- 무분별한 업무 배정. 입사 때 들은 것과 다른 업무 강도.
분명 주에 50-60명 관리하면 된다는 얘기듣고 입사했는데 퇴사할 때 주130명 관리했음. 하루 기본 콜이 50명임. 퇴근 시간 늦어지고 업무가 힘든데 모른척하고 임금까지 부당하게 지급하려는 윗선에 질려서 퇴사함. 부당임금, 업무강도 버티면 직급은 올라갈 수 있음.","제공되는 교육 컨텐츠 개선(질도 부족하고 양도 부족함), 고용계약서에 약속한 고용환경 보장.",비슷,이 기업을 추천하지 않습니다.
3208103514,인사/총무,전직원,19-Apr,60.0,40.0,60.0,40.0,20.0,40.0,"""정해진 업무 이외에도 팀장에 따라 업무가 바뀔 수도 있음""","아침식사 제공,조퇴 및 년차는 비교적 자유롭게 사용 기숙사 제공해주고 필요에 의해 연장할 수 있음.",필요 이상으로 임원들이 많고 타부서 직원에게 요구하는 것이 많음. 대표이사에게 회사 상황이 적확하게 전달되는지 궁금함. 인사평가 기준은 해마다 바뀜.,임원들의 말만 듣지 말고 담당자의 혹은 당사자의 이야기를 들어보기 바랍니다.,비슷,이 기업을 추천하지 않습니다.
1108107503,,전직원,21-Mar,60.0,40.0,20.0,40.0,60.0,20.0,"""2017년까지는 좋았는데 그이후 점점 안좋아 짐.""","연차사용이 자유롭고 휴대폰비 지원을 해줌 하지만, 그 예전 좋았던 것들이 다 사라짐. 조삼모사 호봉제가 연봉제가 되면서 결과적으로 연봉이 줄어듬, 연봉 상승 기대가 힘듦",해가 갈수록 연봉이 올라야 의욕이 생기는데 동결 가능성만 보였음.,경영진의 잘못으로 인한 회사 손실을 직원에게 전가하는건...........,비슷,이 기업을 추천하지 않습니다.
5078103555,연구개발,전직원,21-May,20.0,20.0,20.0,20.0,20.0,20.0,"""진짜 답없는 회사
맨파워, 기술력, 경영방향 어느 것 하나 보이는게 없어요
퇴사자들이 무지 많은 회사입니다.
그렇다고 교육이나 이런 것은 물론 없고요, 설명없이 무작정 시킬 거에요.""","회식 안함, 인스턴트 커피 제공 (맥심, 커피자판기), 기숙사 제공 (1실 3-4인 정도),","퇴사자들이 왜 그렇게 많은지 보시기 바라며, 첫 번째 쓴 글은 경영진이 쓴거니 절대 그거에 속지 마시지 바랍니다. 세번째 쓴 글도 아마 경영진이 쓴거라 생각됩니다.
이 기업의 최대 단점은 연봉입니다. 업계 최저 수준이며, 인상률도 말하기 민망할 수준입니다.",직원들에게 돌아가는 보상이 투명하지가 못합니다. 쉬쉬한다고 하지만 밑에 직원들은 알거 다 알고 있습니다.,,이 기업을 추천하지 않습니다.
1238601513,현직원,충남,,40.0,60.0,40.0,40.0,80.0,20.0,"""엉망. 소통의 부재. 책임전가. 감언이설이지만 밑에 사람들은 나쁘지않은곳""",회사는 신축이라 좋은편 밑에 사람들 괜찮은편 점심 저녁밥 줌 자유롭게 연차사용 가능 필름 코팅업을 배우기에 나쁘지 않음 술문화 없음 수직적 군대문화 별로 없음,임원간 알력다툼 그로인해 협업이 안됨 임원들로부터 배울만한 점이 없음 야근수당 없음 체계가 전혀 없음 체계를 만들고 싶어하지만 다들 귀찮아함 연구개발되는게 없음 업계 비전이 어둡다,"새로운 먹거리를 찾아서 사업기획, 연구개발해야 될 때 인맥이 아닌 실력있는 임원 영입하길 회사 비품구매하는데 좀 아끼지말고 투자하길 회사 시스템을 좀 정립하길 통근버스 도입 필요",비슷,이 기업을 추천하지 않습니다.
2118600520,미디어/홍보,현직원,22-Jan,20.0,60.0,20.0,20.0,20.0,20.0,"""진짜 취업이 안 되더라도 가면 안 되는 최악의 회사!""","자유로운 연차 사용, 10~20분 지각은 눈 감아주는 편이며 병원을 다녀오는 등에 대해 터치가 없음. 또한, 승진기회는 빠르고, 업무 능력은 단기간에 상승할 수 있음.

- 그러나 한 사람에게 업무를 과도하게 몰아줘서 연차를 사용할 수가 없음. 또한, 지각을 봐주는 이유는 경영진들이 늦게 옴. 기본 10~11시가 되어서 나타나고 겁나 일찍 퇴근함.

- 경영진들이 병원을 자주 가서 회사를 늦게 오거나 아프다고 재택을 하기 때문에 직원들이 병원을 가는 것에 터치가 없는 것임

- 업무 능력이 단기간에 성장할 수 있는 것은 아무것도 모르는 신입들한테도 일을 겁나 많이 주기 때문임. 첫 출근하자마자 바로 업무 투입됨.","- 한 사람에게 업무를 과도하게 몰아줌.

- 앞뒤가 달라서 뭐라고 해야 할 지 모르겠음 (경영진들이 업무 및 회사 복지 관련해서 직원들에게 먼저 면담하자고 요청 해놓고 업무나 복지에 대한 피드백을 직원들이 얘기하면 들을 생각을 안 함, 본인들이 물어봐서 대답하면 왜 그런 얘기를 하냐고 함, 회사 복지가 겁나 좋은 줄 아는데 법적으로 문제가 되지 않는 최소한의 복지밖에 없음)

- 잡플래닛에 기재되어 있는 회사 비평에 엄청 민감한 것 같음 (잡플래닛에 회사에 대한 안좋은 얘기들을 프린트해서 직원들 한 사람씩 불러다가 누가 썼는지 아냐고 물어봄, 회사에 대한 안 좋은 얘기, 불만들이 적혀있으면 개선의 의지를 보여야 되는데 씩씩거리기만 하지 개선의 의지가 아예 없음)

- 회사는 직원들을 배려하지 않는 건 당연하나 직원들은 회사 사정을 배려해줘야 하는 것을 당연하게 생각함. 과도한 업무에 매일 야근해도 알아주지 않고, 경영진과 업무 분배에 대해 많은 얘기를 해도 눈에 띄게 개선되지 않아 이러다간 스트레스받아 죽을 것 같아서 퇴사를 결정하고 경영진에게 얘기했는데 왜 퇴사를 통보하냐고 함. 통보 없는 퇴사가 있는지 처음 앎. 그리고 회사를 위해 열심히 일하고 퇴사한 사람들의 노고를 인정해주지 않고, 험담만 가득 늘어놓고 퇴사자들이 앞으로 다른 곳에서 잘 안되면 본인은 좋다는 식으로 얘기하면서 뿌듯해 함.

요약) 그냥 단점 뿐인 회사, 가면 안되는 회사, 만약 취업을 한다고 하면 내채공은 절대 하지 말 것!","현 직원, 전 직원들이 회사에 대한 불만이나 개선할 점을 말하면 말도 안되는 핑계대면서 그런 불만을 가지고 있는게 이해가 안된다는 식으로 말씀하지 마세요. 그렇게 듣지도 않을 거면 왜 물어봅니까? 본인들은 정말 회사를 잘 운영한다고 생각하는데 진짜 최악입니다.",,이 기업을 추천하지 않습니다.
1178101181,IT/인터넷,현직원,14-Apr,40.0,60.0,40.0,40.0,60.0,40.0,"""말이 먼저이고, 행동은 잘 지켜지지 않은 회사""",평균연령이 낮아서 그게 장점인 듯,성과급의 부재와 돈 문제,얘기했던것들을 좀 지켜주셨으면,비슷,이 기업을 추천하지 않습니다.
3148108969,엔지니어링,전직원,21-May,60.0,80.0,60.0,20.0,20.0,60.0,"""설계업무가 많이 들어와 프로젝트 경험을 많이 해 볼 수 있음""","업무 분담체계가 확실해 업무 전문성을 기를 수 있음, 일년에 한번 직원들의 목소리를 대표님이 듣고 해결해주려고 노력함",야근이 많아 워라벨이 충족되지 않음. 일이 몰리는 팀만 몰려 지침,합리적인 복지 및 보상체계(상여급)을 제공해줬으면 좋겠음,비슷,이 기업을 추천 합니다!
1058608741,마케팅/시장조사,전직원,18-Nov,80.0,60.0,100.0,40.0,80.0,100.0,"""정규직으로 다니기에 괜찮은 회사이다 개인적인 평가로는 별 4개로 만족스럽게 다녔다""",연차를 윗사람 눈치 안보고 쓸 수 있다. 사장님이 유쾌하시다. 권위적이지 않다. 사무실을 넉넉하게 써서 사람들 자리가 다닥다닥 안붙어 있어서 사무실 공기가 타 회사에 비해 쾌할한 편이다. 워크샵으로 해외를 갈 만큼 직원들을 생각해 주는 회사이다.,부서별로 상이하지만 바쁠 때는 퇴근시간이 늦는편이다. 가끔 주말 근무가 있다. 야근 주말 수당 챙겨준다. 칼퇴 회사가 적다고 생각하면 나쁘진 않다고 생각한다. 다만 워라밸을 지키려는 사람이라면 단점일수 있겠다,경영진 분들 다 좋은 분들입니다. 좋은 회사라 회사 규모나 질적으로 더 성장하는 회사가 되었으면 좋겠습니다.,성장,이 기업을 추천 합니다!
6988607927,,전직원,21-Jun,100.0,100.0,100.0,80.0,80.0,100.0,"""남 눈치 보지 않는 현대 사회에 맞춰 가는 젊은 회사.""","연차를 눈치 안보고 사용할 수 있고, 사내 구성원들이 두루두루 친절함. 점심 식대1만원 지원과, 간식, 재택근무, 이벤트 등 구성원들을 위한 최대의 지원을 아끼지 않는 회사","공유오피스를 사용하여 불편한 점이 많았는데, 7월 회사 이전 예정.",인턴 생활을 했었어서 바라는 점은 딱히 없음. 만족하며 다녔음,성장,이 기업을 추천 합니다!
1018604736,,전직원,18-Aug,40.0,80.0,20.0,20.0,60.0,20.0,"""노력하고 고생하는 직원들에게 리워드가 부족. 업무량 지옥""","홍대 근처의 위치라 점심시간 또는 퇴근 후 즐길거리 많음.
직원 수가 적어서 서로 의지하고 업무 진행이 부드러움.","업무가 너무 많아 매일 야근 또는 철야.
그에 비해 딱히 미래를 보고 갈만한 리워드나 발전이 없다.",직원들의 업무량을 줄이면서 더 많은 발전요소들을 줄 수 있으면 좋을 것 같다.,,이 기업을 추천하지 않습니다.
2048106417,,전직원,19-Feb,20.0,60.0,20.0,80.0,20.0,80.0,"""개인시간을.많이 활용하고 싶다면 추천
배울건 거의 없음..ㅎ""","개인시간이많다.
야근이거의없다.
마이웨이 할 수 있다.","장점빼고 다 단점이다.
대체휴일 출근한다.
명절전날 풀근무다.",직원들의 불만을 듣지만 말고 적극적으로 해결해주셨으면 좋을거같다는~,비슷,이 기업을 추천하지 않습니다.
1058600711,디자인,현직원,19-Sep,80.0,80.0,60.0,60.0,80.0,60.0,"""다양한 프로젝트를 경험할 수 있고 자유로운 사내 분위기이고 업계 중상정도의 임금수준. 디자인 실무 경험을 단기간내 쌓을 수 있다.""","야근이 많지만 대체 휴무 보장, 비교적 탄력적인 출근시간.연차 휴가를 눈치보지 않고 낼 수 있다. 해외 출장 경험. 매년 연말 성과급 지급.가족적인 분위기와 함께 성장하는 느낌을 받는다.",회사 규모가 작다. 이것저것 잡무가 많다. 직급 체계가 불분명함. 잦은 야근. 업무량 대비 낮은 급여와 복지.,업무 환경 개선과 급여 및 복리 후생개선. 워크샵등 교육 강화. 정기 회식 준수.,성장,이 기업을 추천 합니다!
8388702066,현직원,서울,,100.0,100.0,80.0,100.0,80.0,100.0,"""개발자로 일하기 좋은 회사. 분명한 수익구조와 매출, 실력있는 동료, 훌륭한 대표""",스타트업 대비 연봉이 괜찮다. 불필요한 업무가 적고 프로세스가 빨라 성취감을 느낄 수 있다. 업무 데드라인을 유연하게 조정하는편. 이슈가 생겨도 개인에게 책임을 묻지 않고 프로세스를 확립해간다.,복지가 아직 부족하다. 개발 문서화가 잘 안되어있어서 오히려 비효율적일 때도 있다.,회사가 커지고 개발자가 많아지면 커뮤니케이션에 더 많은 비중을 두어야 할 것 같습니다. 그러나 전반적으로 여러가지 면에서 아주 훌륭하고 배울점이 많은 회사라고 생각합니다.,성장,이 기업을 추천 합니다!
1058708333,,현직원,22-Apr,60.0,60.0,20.0,80.0,80.0,40.0,"""1인 제작 업무형태로 다양한 경험을 쌓을 수는 있음""","바쁠 때 빼고는 연차, 반차를 눈치 보지 않고 쓸 수 있으며 1인 제작 업무형태 특성상 비교적 자유로운 업무 환경",전반적으로 안정적이지 않다. 업무는 정말 할 일이 없을 때도 있고 너무 바빠서 야근이 불가피할 때도 있다. 회사 사정상 급여가 밀리는 경우가 있다.,전체적으로 체계를 갖춘 회사가 되었으면 좋겠다.,,이 기업을 추천하지 않습니다.
1048601234,,전직원,22-Feb,80.0,100.0,60.0,60.0,80.0,100.0,"""신입 개발자가 크기에는 좋은곳
어는 정도 경력이 쌓이면 이직 추천함""","기업의 장점이라고 하면 신입개발자가
크기에는 좋은곳이나 연차가 쌓이면
적당한떄 이직을 추천함","급여가 상당히 박한편임 그래서
어느정도 연차가 쌓이면 이직을 추천함","연봉을 많이 올려 줬더라면 퇴사하지
않았을꺼라 생각함 연봉이 너무 박함",비슷,이 기업을 추천하지 않습니다.
1078608903,,전직원,19-Jan,20.0,60.0,20.0,60.0,20.0,20.0,"""정규직으로 일하기엔 기술력도 비전도 복지도 없는 회사입니다.""",필요 경력과 스펙 단가만 맞으면 매우 쉽게 입사할수 있음.,파견직이 주력이다보니 정규직 직원도 프리랜서 처럼 대함.,파견직 위주의 업체에 기술력도 없는 인력 업체 인거에 비해 직원들을 이상할만큼 소홀히 대함. 복지를 확대하고 기술력을 키우던가.. 인력이 자신인 회사인 만큼 인력 관리에 신경을 더 쓰셔야 할듯합니다.,비슷,이 기업을 추천하지 않습니다.
1148601842,IT/인터넷,전직원,18-Oct,60.0,60.0,40.0,40.0,60.0,60.0,"""IDC 파견직이여서 회사에서 직원관리가 부족합니다 회사 소속감을 느끼기 어렵지만 LGU+ IDC라 대기업기분을 느낄수있음""",근무지마다 다르지만 상사를 어떻게 만나는가에 따라 근무생활이 편할수도 있고 힘들 수도 있음 야간근무시 자기시간이 많고 의지만있으면 자기개발할수 있는시간 충분함,"장점에서도 썼지만 근무지마다 다름 힘든상사만나면 근무생활이 힘듬 야간근무시 루즈해서 공부를 안하면 도태되기 쉬움 회사에서 직원들 관리가 없음, 소속감 없음",소속직원들 관리좀 해줬으면 하는 바램이 있음 연봉이 최저시급정도라 적은 경향이 있음,비슷,이 기업을 추천하지 않습니다.
1268101376,경영/기획/컨설팅,전직원,21-Sep,60.0,60.0,60.0,60.0,40.0,40.0,"""칼퇴가 가능하고 일이 딱히 없다 그래서 개인시간이 많은게 장점이고 회사 경영이 안좋아지는듯하다""",연차를 눈치 안보고 사용해도 되는 분위기였고 도서구입비 통신비 지원이 있었다. 지금도 있는지는 모르겠다.,업무가 체계적이지 않고 업무가 없었다. 회사 경영 악화로 많은 인원이 퇴사 당했다. 급여도 밀린다고 들었다.,스마트 글라스를 판매하는 회사로 스마트 글라스의 기술을 발전시켜 더 좋은 해상도가 나왔으면 좋겠다,,이 기업을 추천하지 않습니다.
1058701645,IT/인터넷,현직원,19-Jul,80.0,100.0,80.0,80.0,60.0,100.0,"""대표가 가장 열심히 발로 뛰며 일하고, 개개인의 실적 뿐 아니라 노력도 인정해주는 회사임.""","완전한 수평 관계, 회식 없음, 월급 안 밀림.
본인이 능동적으로 할 일만 하면 별다른 터치가 없고, 어느 정도 자유로운 분위기에서 일할 수 있다.
고생하면 거의 보상해주는 편.","강남이라 주변 집값이 만만치 않다. 업무 강도가 일정하지 않아 야근을 하는 경우가 발생한다. (이쪽 업계 치곤 사실 장점에 넣어도 될 수준이긴 하다...) 사내 스트레스는 거의 없지만, 외주로 인한 스트레스가 상당함.
체계화 된 사내 규정이 별로 없다.","야근, 휴가 제도의 마련을 해주면 좋겠다.
""친구랑 약속 있어서 쉬고 싶다"" 등 특별한 일이 없을 때는 이러한 내용들도 쉽게 허락해주지만, 아무래도 일정량 사용할 수 있는 연차와 느낌이 많이 다르다. 아무래도 놀기 위해 쉬는 경우 눈치가 보여서... 실질적으로는 사유가 있을 때만 쉬게 된다.",성장,이 기업을 추천 합니다!
1098607150,,현직원,19-Jun,40.0,60.0,40.0,60.0,80.0,40.0,"""성장하기 위해 꾸준히 노력하는 회사이다. 비전이 있다.""",나이대가 젊어 군대식 문화가 없다. 연차사용이 자유롭고 회사분위기도 밝은편이다. 회사 건물이 신축이다.,중소기업 특성상 체계가 잡혀있지 않다. 고층에 있어 엘레베이터 이용에 어려움이 있다.,직원들에게 제시하는 비전을 이루었으면 좋겠다.,비슷,이 기업을 추천하지 않습니다.
2118106125,디자인,전직원,20-Nov,60.0,60.0,60.0,40.0,80.0,60.0,"""딱딱한 분위기는 아니고 적응하는데 큰 어려움 없는것 같습니다.""",수평적 분위기라 두루뭉실한 조직생활을 했던것 같습니다.,"야근이 좀 있고, 야유회등 근무외적 모임이 잦아요. 워라벨은 조금 포기해야하는 점이 있어요.",신규 사업 추진은 좋지만 직원들의 워라벨은 보장해 주셨으면.. 하네요.,비슷,이 기업을 추천하지 않습니다.
5048101355,생산/제조,전직원,21-May,20.0,20.0,20.0,20.0,20.0,20.0,"""쉬는날이 거의없고 많이 힘들었습니다 부서마다 차이가 있습니다""",출퇴근 버스가많음 하지만 기숙사가 버스코스멀리있으면일찍출근 늦게퇴근하는느낌,직원들끼리 텃세가 있었고 쉬는날이 없어으면 일또한힘들었음 이건 부서차이가있고 제가다니던 2014년도때 그랬음,직원들의 복지나 텃세 또는 밥을 더신경써줬으면합니다,,
2158709657,IT/인터넷,전직원,18-May,40.0,40.0,40.0,20.0,40.0,20.0,"""배울 수 있는 것 많으나 체계가 없고 사람들이 금방금방 그만둠""","출근시간 늦음,
상품 좋고 배울수 있는 것은 많음, 동종업계보다 쫌더 주는 연봉","복지는 거의 전무, 식대없음,
점심시간 정해져 있지 않아 제때 밥을 못먹을 정도로 체계가없음,
워라밸 생각하면 비추천
워커홀릭이면 잘 맞을듯..주5일제임에도 주말근무 하기를 원함(보상없음, 먼지역 백화점 가는경우 있음), 특근 야근 잦음, 잡일 많음, 대표 직접터치 많음
인수인계자 없어 신입 비추천",왜 직원들이 못버티고 금방금방 그만두는지 고민을 좀 해볼 필요가...,비슷,이 기업을 추천하지 않습니다.
1340209296,IT/인터넷,현직원,20-Jul,40.0,40.0,40.0,20.0,60.0,20.0,"""전체적인 시스템 구축을 보고 이해할 수 있음""","야근은 많으나 시스템상 어쩔수 없는 것이 대부분이며, 팀원, 직속상사들은 배려 해주려고 노력하심.",장점이 그게 전부다. 내부적으로 배려가 전혀 없다. 회사의 직원이라기보단 일개의 노동자다.,안 바뀌는 걸 알기 때문에 드릴 말씀 없습니다.,,
1198104295,전문직,전직원,19-Jul,100.0,100.0,80.0,100.0,60.0,100.0,"""일반적으로 알지 못하는 철도신호라는 분야에서 국내 기업 중에서는 독보적인 입지를 가진 기업.""","글로벌 기업과의 오랜 파트너 쉽.
대부분의 사안에 있어 빠른 의사 결정.
견고한 재무적 기반과 업계 내 입지.","개인사업체를 운영중인 일부 임원과, 해당 임원이 애정하는 중간 급 직원이 상호 깊은 관계를 유지하고 있으며 기업에게는 좋지 않은 영향만을 주고 있음",문제가 있는 임원에 대한 단호한 결정이 있다면 한단계 성장하는 기업이 될 것입니다.,비슷,이 기업을 추천 합니다!
1058700353,IT/인터넷,전직원,15-Dec,20.0,80.0,40.0,60.0,80.0,40.0,"""좋은 회사는 아님
자유로운 분위기속에서 업무
자신이 해야할 일만 한다면 터치는 없다""","자유로운 연차사용
회사에 비중있는 역활이되면 연봉인상률 높음
사람들끼리 친근한 문화
회사 시설 깔끔하고 좋음
자유로운 분위기(업무의 지장없는 한 음악도 가능)","IT기업이 아니다 보니 일하는데에 소통이 잘안되며
IT회사에 다니던 사람 입장에서 좀 황당한 업무룰과 대우와 마인드를
접하게 된다.
회사 정규직을 계약직처럼 당일 해고를 함 마음의 준비시간없음
복지있다고 하는데 솔직히 없다
현재는 회사가 어려우므로 4대보험빼곤 없다
또 현재 사람이 절반으로 줄어든상태(좋은사람들 전부 해고)
사람들 보고 다니던 회사이기에 더 이상 메리트가없다
사람 채용을 잘못하는편
학벌 스펙 보다가 똥밟은 경우로 회사 위기
무능력한 사람을 구별못함
고임금루팡들 콧대세우면서 자기가 하고싶은일만 하려던 이상한 사람들도 있었음 어처구니 X","학벌과 스펙 믿지마세요
공부만하고 위에서만 굴럿던사람보다 밑바닥부터 굴러서 올라온사람이
오히려 더 낫다는걸 이번회사에서 뼈저리게 배워갑니다.
대표님의 마인드는 좋지만 회사에 돌아가는 일을 신경써주세요
이번에 잃은게 많지만 초심으로 돌아가 다시 일어서길 바랍니다",성장,이 기업을 추천하지 않습니다.
1058606628,IT/인터넷,전직원,20-Dec,60.0,20.0,20.0,80.0,100.0,40.0,"""마지막의 마지막이라고 생각하는 회사 전 단계에 위치해 있는 회사""",사람들 좋음 꼰대같은 분위기 없음 특별한날 아니면 눈치없이 연차가능,돈이 매우 적음 좁은 업무범위(경력에 도움 안되는 업무범위),사람 장사는 그만하고 솔루션을 가다듬어야 기술력 있믄 회사로 발전하지 않을까 싶습니다,,
6938100979,영업/제휴,현직원,21-Jan,40.0,40.0,60.0,100.0,20.0,20.0,"""중소기업에서 중견기업으로 발전하려면 고인물들을 정리하고 새로운 인재를 등용할 필요가 있음""",중소기업 상위 연봉 워라벨 보장 개발에 적극적인 투자 출퇴근이 편함 깨끗한 환경 사람들은 착함,역피라미드 구조로 사원 대리급에만 집중되는 업무량 노는사람 뻔히보이는데도 개선의지가 없어보이는 팀장들 제조회사에서 점심 제공없이 포괄임금제 부서간 대우 편차 보임,사업상 좋은아이템이지만 미래인재에 대한 투자를 하셨으면 합니다 객관적인 인사평가를 도입하셔서 고인물들을 찾아내시고 기업의 성장을 이뤄내시길 바랍니다 아직 좋은 사람들은 많으나 그 인원들에게 업무가 몰리고 있으며 지쳐가고 있습니다,,
2068606275,IT/인터넷,전직원,20-Nov,60.0,60.0,40.0,40.0,80.0,40.0,"""다양한 경험을 하기엔 도움되는 회사. 변화하고있지만 복지, 문화등 더 발전되어야함. Ms관련 기술 배우고 경험하기엔 좋음.""","직원들은 좋음. 신입들이 다양한 경험을 하고싶거나, MS 기술에 대해 궁금하다면 직접적으로 느끼고 교육받을 기회가 있어 도움이 됨. 급여가 밀리지 않으며 제때 받을 수 있어 좋음","일이 한군대로 몰리는경향. 일에 대비 대우가 없음 휴가일수가 적음, 눈치보며 정시퇴근.",군대 문화를 없애고 있지만 아직 더 개선이 필요합니다,비슷,이 기업을 추천하지 않습니다.
