BusinessNum,patentTitle,abstract,country,nationCode,pubReg,ipcInfo,applicationDate,applicationNumber,issueDate,patentNumber,deepLink
2177400915,포장용 파우치,"본원 디자인은 '포장용 파우치'에 관한 것으로서, 그 형상 및 모양의 결합을 디자인창작내용의 요점으로 함. ",ko,한국(KO),등록디자인,,,,2022-07-20,30-2022-0029245,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220029245
1280700069,놀이기구용 프레임,본 디자인은 놀이기구용 프레임의 형상과 모양의 결합을 디자인 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2021-08-31,30-2021-0041220,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210041220
1190300461,스테인리스관과 동관의 용접에 의한 냉매관 제조 방법,"본 발명은 에어컨 등의 공조기에 사용되는 냉매관을 제조하는 방법에 관한 것으로, 상기 냉매관을 내식성이 우수하면서도 경제성을 가지는 스테인리스관과 가공이 용이한 동관을 이용하여 브레이징 용접 결합하는, 스테인리스관과 동관의 용접에 의한 냉매관 제조 방법에 관한 것으로, 냉매를 순환시키기 위한 스테인리스관과 동관의 용접에 의한 냉매관 제조 방법에 있어서, 스테인리스관(100)를 준비하는, 스테인리스관 준비 단계(S-①); 상기 스테인리스관(100)와 동일한 직경을 갖는 동관(200)를 준비하는, 동관 준비 단계(S-②); 상기 스테인리스관(100)의 단부(110)를 축관하거나, 또는 동관(200)을 확관하는, 스테인리스관 축관 단계 또는 동관 확관 단계(S-③); 상기 스테인리스관(100)의 단부(110)에 동관(200)을 삽입하는, 동관 삽입 단계(S-④); 스테인리스관(100)의 단부(110)와 동관(200)을 용접하는, 용접 단계(S-⑤)로 이루어지는 스테인리스관과 동관의 용접에 의한 냉매관 제조 방법에 관한 것이다.",ko,한국(KO),등록,"['F16L-013/14', 'F16L-013/02']",,,2021-04-02,10-2021-0043198,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210043198
5060204997,식품포장용 용기,식품포장용 용기에 관한 디자인을 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2022-08-25,30-2022-0034692,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220034692
1244601623,단자보호관이 부착된 통신케이블,본 디자인 '단자보호관이 부착된 통신케이블'의 형상과 모양의 결합을 디자인창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2021-10-07,30-2021-0047603,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210047603
1428108306,모듈형 고정밀 기어 박스 어레인지먼트,"본 개시는 적어도 제1 기어 박스(2) 및 제2 기어 박스(4)를 포함하는 모듈형 고정밀 기어 박스 어레인지먼트(arrangement)이며, 제1 기어 박스(2)는 회전 가능한 제1 중공 휠(hollow wheel)(6), 고정된 제2 중공 휠(8) 및 적어도 하나의 이중 플래닛(double planet)을 포함하고, 적어도 하나의 이중 플래닛은 적어도 하나의 제1 플래닛(12)을 갖는 제1 플래닛 스테이지 및 적어도 하나의 제2 플래닛(14)을 갖는 제2 플래닛 스테이지를 가지며, 제1 플래닛 스테이지의 하나의 제1 플래닛(12) 및 제2 플래닛 스테이지의 하나의 제2 플래닛(14)은 플래닛 샤프트(shaft)(10) 상에 배치되고, 제1 플래닛 스테이지의 적어도 하나의 제1 플래닛(12)은 제1 중공 휠(6)과 맞물리고 제2 플래닛 스테이지의 적어도 하나의 제2 플래닛(14)은 제2 중공 휠(8)과 맞물리며, 제1 중공 휠(6)은 출력부(18)와 커플링되고; 제2 기어 박스(4)는, 제1 기어 박스(2)의 제2 중공 휠(8)인 고정된 중공 휠(8) 및 적어도 하나의 플래닛을 포함하며, 적어도 하나의 플래닛은 제1 기어 박스(2)의 적어도 하나의 이중 플래닛의 제2 플래닛 스테이지에 배치되고, 적어도 하나의 플래닛은 특히 제1 기어 박스(2)의 적어도 하나의 이중 플래닛의 제2 플래닛(14)이며, 제2 기어 박스(4)는 플래닛 샤프트(10)를 구동하기 위한 입력부(M)를 더 포함하고, 입력부(M)는 기어 박스 어레인지먼트(1)의 중심 회전축(X)에 대해 중심에 또는 편심적으로(eccentrically) 배치된다.",ko,한국(KO),공개,"['F16H-057/033', 'F16H-057/023', 'F16H-001/28']",2022-09-27,10-2022-0131271,2022-08-12,10-2022-7028111,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020227028111
1132308224,IR센서의 교체가 용이한 구조가 적용된 프레임을 포함하는 전자칠판,"본 발명은 IR센서의 교체가 용이한 구조가 적용된 프레임을 포함하는 전자칠판에 관한 것으로서, 더욱 상세하게는 복수의 프레임부재 내부에 막대형 적외선 센서를 각각 삽입하여 탈착함으로써, 적외선 센서 고장 시 전자칠판 전체를 분해하지 않고 복수의 프레임부재 사이에 배치된 캡부재만을 분리하여 적외선 센서를 보다 용이하게 교체할 수 있는, IR센서의 교체가 용이한 구조가 적용된 프레임을 포함하는 전자칠판에 관한 것이다.",ko,한국(KO),등록,['G06F-003/14'],,,2022-03-30,10-2022-0039616,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020220039616
5031802327,OFDMA 랜덤 액세스를 사용하는 무선 통신 방법 및 이를 사용하는 무선 통신 단말,"베이직 무선 통신 단말과 무선으로 통신하는 무선 통신 단말이 개시된다. 상기 무선 통신 단말은 송수신부; 및 프로세서를 포함한다. 상기 프로세서는 0부터 OFDMA 컨텐션 윈도우(OFDMA Contention Window, OCW)와 같거나 작은 범위 내에서 선택한 정수를 랜덤 액세스를 위한 카운터로 설정하고, 상기 송수신부를 사용하여 상기 베이직 무선 통신 단말로부터 랜덤 액세스에 할당된 하나 이상의 자원 단위(Resource Unit, RU)를 사용하는 랜덤 액세스를 트리거하는 트리거 프레임을 수신하고, 상기 랜덤 액세스에 할당된 하나 이상의 RU를 기초로 상기 카운터의 값을 줄이고, 상기 카운터의 값이 0이거나 0이된 때, 상기 랜덤 액세스에 할당된 하나 이상의 RU를 임의로 선택하고, 선택된 RU를 사용하여 상기 베이스 무선 통신 단말에 대한 전송을 시도한다. 이때, 상기 RU는 상향 전송 및 하향 전송에 사용될 수 있는 복수의 서브캐리어를 그룹핑한 것이다.",ko,한국(KO),공개,"['H04W-074/08', 'H04L-027/26', 'H04W-084/12', 'H04L-005/00']",2022-05-03,10-2022-0054899,2022-04-21,10-2022-7013356,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020227013356
1101806956,신체 액티비티들과 연관된 어포던스들의 스크롤가능한 목록의 디스플레이,"본 개시내용은 일반적으로 사용자 인터페이스들을 관리하는 것에 관한 것이다.일 방법에서, 신체 액티비티들과 연관된 어포던스들의 스크롤가능한 목록이 디스플레이된다.어포던스들의 스크롤가능한 목록의 제1 어포던스에 대응하는 제1 운동 메트릭 변경 어포던스가 디스플레이된다.사용자 입력이 수신된다.어포던스들의 스크롤가능한 목록 내의 제1 어포던스에서 사용자 입력이 검출된다는 판정에 따라, 선택된 제1 어포던스와 연관된 신체 액티비티 추적 기능이 개시된다.제1 운동 메트릭 변경 어포던스에서 상 사용자 입력이 검출된다는 판정에 따라, 운동 메트릭을 변경하도록 구성된 사용자 인터페이스가 디스플레이된다.",ko,한국(KO),공개,"['A63B-024/00', 'A61B-005/00', 'G06F-003/04886', 'A61B-005/11', 'H04W-004/02', 'G06F-001/16', 'A63B-071/06', 'G06F-003/04817', 'G06F-003/0485', 'G06F-003/04842', 'A63B-069/00']",2022-09-26,10-2022-0130260,2022-09-14,10-2022-7031866,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020227031866
1050405808,호이스트,본원 디자인은 '호이스트'의 형상과 모양의 결합을 디자인 창작 내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2020-04-22,30-2020-0017904,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020200017904
6020202374,무선 통신 방법 및 무선 통신 단말,무선 통신 단말이 개시된다. 무선 통신 단말은 무선 신호를 송수신하는 송수신부; 및 상기 무선 통신 단말의 동작을 제어하는 프로세서를 포함한다. 상기 송수신부는 상기 무선 통신 단말을 포함하는 복수의 무선 통신 단말이 베이스 무선 통신 단말에 접속하는 방법에 관한 정보를 포함하는 제1 프레임을 수신한다. 상기 프로세서는 상기 제1 프레임에 기초하여 상기 베이스 무선 통신 단말에 접속하는 방법을 획득한다. 상기 송수신부는 상기 베이스 무선 통신 단말에 접속하는 방법에 기초하여 상기 베이스 무선 통신 단말에 접속한다. 상기 베이스 무선 통신 단말은 상기 복수의 무선 통신 단말과 다른 어느 하나의 무선 통신 단말이다.,ko,한국(KO),공개,"['H04W-074/08', 'H04W-072/04', 'H04W-084/12']",2022-09-13,10-2022-0124277,2022-08-25,10-2022-7029425,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020227029425
6100909518,전원관리부를 구비한 교내 방송 시스템," 본 발명은 교내 방송 시스템에 관한 것으로서, 보다 상세하게는 입력되는 여러 음원의 방송데이터를 우선순위에 따라 선택하여 교실에 설치되어 있는 스피커로 출력하고, 어느 교실의 스피커로 방송데이터를 출력할 것인지 선택할 수 있는 교내 방송 시스템에 관한 것이다. 또한, 각 교실에 구비되어 있는 전원장비들(TV, 형광등, 에어컨, 선풍기, 히터 등)의 전원상태를 감시 및 관리할 수 있고, 전원장비 중 형광등은 고휘도, 저발열의 LED를 광원으로 사용하여 학생들의 수업환경 질을 높인 교내 방송 시스템에 관한 것이다.  본 발명의 교내 방송 시스템은 각 교실에 설치되어 있는 스피커;  입력되는 음원들의 방송데이터를 믹싱하는 믹서와, 기설정된 프로그램에 따라 상기 믹서가 우선 출력할 방송데이터를 선택 제어하는 우선순위제어부와, 상기 믹서가 방송데이터를 송출할 스피커를 선택 제어하는 매트릭스제어부를 포함하여 방송관리부;를 포함하여 이루어진다.",ko,한국(KO),등록,['H04H-020/67'],,,2009-07-29,10-2009-0069375,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020090069375
1050300054,차등 부호화를 이용하는 비디오 부호화 및 복호화,"본 발명은 변환 스킵 모드(transform skip mode)에서 압축 성능을 향상시키기 위해 잔차 신호에 대한 차등 부호화(differential coding) 기법을 이용하는 비디오 부호화 및 복호화 기술에 관한 것으로, 차등 부호화를 하이레벨과 블록레벨에서 제어하는 방법을 제공한다.",ko,한국(KO),공개,"['H04N-019/61', 'H04N-019/60', 'H04N-019/105', 'H04N-019/132', 'H04N-019/122', 'H04N-019/119', 'H04N-019/70', 'H04N-019/182']",2021-03-09,10-2021-0025507,2020-08-27,10-2020-0108447,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020200108447
1050200076,잔유오일제거장치,"본 발명의 오일교환장치는 플러싱과 에어오일샤워로 오일팬 내에 잔존하는 오일을 제거하고, 차량의 오일량과 오염도를 확인할 수 있도록 하는 엔진오일교환장치와, 수분과 공기 유입을 방지하며, 브레이크오일의 정상작동 여부와 교환시기를 확인할 수 있도록 하는 브레이크오일교환장치와, 오일 퇴출구에 에어를 주입하여 잔유오일을 배출하도록 하는 잔유오일제거장치를 포함한다.",ko,한국(KO),등록,"['F16N-031/02', 'B08B-005/02', 'B08B-001/00', 'F01M-011/04']",,,2021-04-13,10-2021-0047511,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210047511
1101603716,텐터후단 배기가스의 저온 연소 처리공정,"본 발명은 텐터후단 배기가스의 저온 연소 처리공정에 관한 것으로, 텐터후단에 연결되어 텐터후단에서 배출되는 배기가스를 공급받는 사이클론과, 사이클론과 연결되어 배기가스를 공급받음과 아울러 배기가스의 온도를 높이도록 구비되는 제1열교환기와, 제1열교환기와 연결되어 배기가스를 공급받음과 아울러 배기가스에 열을 가하여 배기가스를 연소하는 연소장치와, 연소장치의 내측을 지난 후 재차 제1열교환기로 공급되어 사이클론을 지나온 배기가스와 열교환된 배기가스를 공급받음과 아울러 외부공기를 배기가스와 열교환하여 텐터 및 연소장치로 공급하는 제2열교환기와, 제2열교환기와 연결되어 제2열교환기를 지나온 배기가스를 공급받음과 아울러 입자상 오염물, 가스상 오염물이 제거된 배기가스를 송풍기와 연결된 배출탑을 통해 외부로 배출하도록 구비되는 송풍기로 이루어지는 텐터후단 배기가스의 저온 연소 처리공정에 있어서, 텐터후단에서 배출되는 120~180℃의 배기가스가 사이클론의 내측으로 공급됨과 아울러 사이클론의 내측에서는 배기가스에 포함된 입자상 오염물, 가스상 오염물을 1차로 포집하는 제1단계와, 상기 사이클론을 지나며 배기가스에 포함된 입자상 오염물, 가스상 오염물이 1차로 포집 및 제거된 배기가스를 제1열교환기의 내측으로 공급받으며, 제1열교환기 상에서 열교환을 통해 사이클론에서 공급된 배기가스의 온도를 200~280℃로 승온하는 제2단계와, 상기 제1열교환기를 지나며 200~280℃로 승온된 배기가스를 연소장치의 내측으로 공급받으며, 연소장치 상에 구비되는 연소버너로 연소장치 내측에 공급된 배기가스에 열을 가하여 배기가스에 포함된 입자상 오염물, 가스상 오염물을 연소하여 2차로 제거함과 아울러 배기가스의 온도를 320~380℃로 승온하는 제3단계와, 상기 연소장치를 지나온 배기가스를 제1열교환기로 공급함과 아울러 사이클론을 지나 제1열교환기로 공급되는 배기가스와 열교환하여 연소장치를 지나온 배기가스를 200~280℃로 감온하는 제4단계와, 상기 연소장치 및 제1열교환기를 지나온 200~280℃의 배기가스를 제2열교환기로 공급함과 아울러 외부공기와 열교환하며, 제2열교환기의 내측에서 열교환되어 120~160℃로 승온된 외부공기를 텐터 및 연소장치의 연소버너로 공급함과 아울러 외부공기와 열교환된 배기가스를 송풍기로 공급하는 제5단계와, 상기 송풍기로 공급된 입자상 오염물, 가스상 오염물이 제거된 배기가스를 송풍기와 연결된 배출탑을 통해 외부로 배출하는 제6단계를 포함하여 이루어진다.",ko,한국(KO),등록,"['B01D-053/00', 'B04C-009/00', 'D06C-003/00']",,,2020-05-14,10-2020-0057579,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020200057579
1260104327,노리개 젖꼭지 케이스,본원 디자인은 '노리개 젖꼭지 케이스'의 형상과 모양의 결합을 디자인의 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2022-07-01,30-2022-0026549,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220026549
1050802224,도어 잠금장치,"본 발명은 편익기능을 갖는 도어잠금장치에 관한 것으로, 더욱 상세하게는 내부 핸들의 절환에 의해 스토핑 상태의 데드볼트와, 락볼트가 일거 후퇴하도록 구성되어, 썸턴레버의 조작없이 신속한 도어의 개방이 가능하도록 구성된 편익기능을 갖는 도어잠금장치에 관한 것이다.",ko,한국(KO),등록,"['E05B-015/10', 'E05B-015/12']",2009-04-28,10-2009-0041213,2007-10-23,10-2007-0106802,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020070106802
1180603979,접착식 적층코어 제조장치,"본 발명은; 표면에 접착제층이 코팅된 띠 형상의 소재를 통과시키면서 소정 형상의 라미나 부재들을 순차적으로 형성하고, 층간 접착에 의해 소정 매수씩 일체화된 라미나 부재들을 포함하는 적층코어들을 순차적으로 제조하는 접착식 적층코어 제조장치를 개시한다. 본 발명의 일 형태에 따른 접착식 적층코어 제조장치는: 상기 적층코어들간의 분할을 위해 상기 소재를 가압해서, 상기 소재의 길이 방향을 따라 소정의 위치마다 상기 소재의 표면에 층간분할용 돌기 형성하는 돌기 성형유닛; 상기 소재를 블랭킹(Blanking)해서 상기 라미나 부재들을 순차적으로 형성하는 블랭킹 유닛; 그리고 상기 라미나 부재들을 일체화해서, 상기 적층코어들을 순차적으로 제조하는 라미네이트 유닛을 포함하여 구성된다. 본 발명에 의하면, 표면에 접착제층이 미리 코팅된 띠 형상 소재를 이용해서 라미나 부재들이 소재 매수씩 층간 접착방식으로 일체화된 적층코어가 연속적으로 제조될 수 있다.",ko,한국(KO),등록,"['H01F-041/02', 'H01F-027/245', 'H02K-015/02']",,,2016-02-01,10-2016-0012153,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020160012153
4022000075,가방용 소품 체결구,'가방용 소품 체결구'의 형상과 모양의 결합을 디자인창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2022-03-08,30-2022-0009069,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220009069
6052508486,전자파 차단 및 방열 기능을 갖는 휴대용 단말기 케이스 및 이에 탈부착되는 전자파를 차폐하는 방열시트,"본 발명의 일 측면에 따르면, 휴대용 단말기 보호 케이스로서, 휴대용 단말기 보호 케이스의 측면에 탈부착되는 수지 중에 혼합되는 탄소섬유와 금속사 함유 직물 복합체로 이루어진 전자파를 차폐하는 방열 시트를 포함하는 것을 특징으로 한다. 또한, 전자파 차폐성과 방열성을 가지는 방열 시트로서, 수지 중에 혼합되는 탄소섬유와 금속사 함유 직물 복합체를 포함하는 것을 특징으로 하며, 특히, 상기 탄소섬유와 금속사 함유 직물 복합체는 경사와 위사 중 한쪽이, flat yarn 탄소 섬유 직물이며, 다른 쪽이 나일론과 금속이 혼합되어 이루어진 금속사를 포함하는 것을 특징으로 한다. ",ko,한국(KO),공개,"['H05K-005/03', 'A45C-011/00', 'H05K-007/20']",2017-10-12,10-2017-0112281,2016-03-31,10-2016-0039126,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020160039126
1191700674,연속지점부 단면강성이 증대된 강박스거더 및 이를 이용한 교량시공방법,"상부플랜지, 양 복부 및 하부플랜지를 포함하는 강박스거더에 있어서,강박스거더가 설치되는 교량하부구조물의 교량받침의 위치에 대응하여 수직보강재가 하부플랜지와 상부플랜지 사이에 설치되며, 하부플랜지와 양 복부, 내부수평판 사이에 콘크리트가 일정 길이 또은 일정 두께만큼 타설 또는 충진되어지되, 수직보강재가 콘크리트에 매설되지 않도록 수직보강재 주위로 개구부가 형성되어 공용중 용접부의 피로균열에 보수 보강이 가능하며, 상부플랜지는 양 복부 상면으로부터 하방으로 이격된 위치에 세팅되어 양 측면이 양 복부에 접하여 고정되도록 하며, 상부플랜지 전면과 후면은 양 복부의 상면높이에 형성된 정모멘트부 상부플랜지와 서로 연결되도록 하는 것을 특징으로 하는 연속지점부 단면강성이 증대된 강박스거더 및 그 시공방법에 관한 것이다.",ko,한국(KO),등록,"['E01D-021/00', 'E01D-002/04', 'E01D-002/00']",,,2011-10-13,10-2011-0104847,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020110104847
1059906623,칠판 완구,'칠판 완구'의 형상과 모양의 결합을 디자인의 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2021-02-24,30-2021-0009296,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210009296
1283600230,반지,반지에 관한 디자인을 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2022-03-10,30-2022-0009490,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220009490
2170400172,가방용 버클부재,'가방용 버클부재'의 형상과 모양의 결합을 디자인창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2021-01-21,30-2021-0003186,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210003186
5080202287,보일러용 배기덕트,"1. 재질은 금속재임.2. 본 의장은 연소의 안전성을 향상 시키고, 응축수 제거에 용이함을 특징으로한 구조임.",ko,한국(KO),등록디자인,,,,1998-10-20,30-1998-0017925,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3019980017925
1051408339,옷걸이,본원 '옷걸이' 디자인의 형상과 모양의 결합을 디자인 창작 내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2018-10-19,30-2018-0048293,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020180048293
1244701273,건축물 외벽의 차양고정장치,"본 발명은 건축물 외벽의 차양고정장치에 관한 것으로서, 건축물 외벽에 매립되며 수평방향으로 이격된 복수의 앵커부와, 이 앵커부에 체결고정된 고정부와, 고정부에 의해 건축물 외벽에 돌출되도록 결합된 지지부와, 이 지지부의 사이에 수평으로 설치된 차양부를 포함하는 것을 특징으로 한다. 따라서, 건축물 외벽에 차양부를 설치하여 건축물의 창문으로 투입되는 태양광을 차단하여 건축물 내부로 유입되는 일사량을 감소시켜 건축물 내부의 냉방효과를 향상시킬 수 있는 효과를 제공한다.",ko,한국(KO),등록,['E04F-010/00'],2011-11-16,10-2011-0124015,2010-05-10,10-2010-0043557,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020100043557
1380308043,분산전력 공유형 전기차 충전시스템,"본 발명은 분산전력 공유형 전기차 충전시스템에 관한 것이다. 본 발명에 따르면, 네트워크 연결된 복수의 충전기를 포함한 전기차 충전시스템에 있어서, 충전기는, 직류 전력을 저장한 전력모듈과, 전력모듈에서 출력되는 전력을 전기차로 공급하는 출력포트와, 적어도 하나의 이웃 충전기의 공유포트과 서로 연결되어, 이웃 충전기에서 공유한 전력을 입력받거나 전력모듈의 전력을 이웃 충전기로 전달하는 공유포트와, 전력모듈과 출력포트 사이 및 전력모듈과 공유포트 사이에 각각 설치된 제1 및 제2 스위치, 및 전기차 충전 요청에 따라 전력모듈과 각 스위치의 동작을 제어하되, 전기차의 최대 충전전력이 충전기의 정격 출력전력보다 크면, 현재 유휴 상태의 이웃 충전기와 페어링된 상태에서 이웃 충전기가 공유한 전력과 전력모듈이 출력한 전력을 출력포트로 함께 전달하여 전기차를 고속 충전시키는 제어부를 포함한다.본 발명에 따르면, 전기차 충전 요청 시에 주변 충전기의 현재 점유 상황을 고려하여 미점유 중인 충전기로부터 전력을 추가로 공유받아 충전기 한대당 정해진 정격용량보다 높은 전력을 전기차로 제공하도록 함으로써 전기차를 보다 고속으로 충전할 수 있도록 한다.",ko,한국(KO),등록,"['B60L-053/63', 'B60L-053/126', 'B60L-053/10']",,,2022-03-31,10-2022-0040484,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020220040484
1101806449,파고라,'파고라' 디자인의 형상과 모양의 결합을 디자인 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2020-06-19,30-2020-0027698,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020200027698
1991904485,온라인 가상 교실 학습을 지원하기 위한 방법 및 장치 ,"본 발명은 온라인 가상 교실 학습을 지원하기 위한 방법 및 장치에 관한 것이다. 구체적으로, 본 발명은 학습자의 학습 중 시간별 화상 이미지로부터 학습자의 감정 상태 및 집중도 정보를 분석하여 온라인 가상 교실 학습을 지원하기 위한 방법 및 장치에 관한 것이다. 본 발명의 다양한 실시 예들에 따르면, 통신 시스템에서 서버의 동작 방법에 있어서, 학습자 단말에게 학습 컨텐츠를 전송하는 단계, 상기 학습자 단말로부터 상기 학습 컨텐츠에 기반한 학습 중 시간별 학습자의 얼굴에 대한 화상 이미지를 수신하는 단계, 상기 학습자 단말로부터 수신한 상기 화상 이미지에 기반하여 상기 학습자의 학습 중 시간별 감정의 강도를 미리 결정된 복수의 감정 종류별로 결정하는 단계, 상기 학습 컨텐츠에 기반한 학습 중 상기 복수의 감정 종류별 상기 학습자의 감정의 강도가 가장 높은 순간에 대한 화상 이미지를 저장하는 단계, 학부모 단말로부터 상기 학습자의 학습 정보에 대한 요청 메시지를 수신하는 단계, 및 상기 학부모 단말에게 상기 복수의 감정 종류별 상기 학습자의 감정의 강도가 가장 높은 순간에 대한 화상 이미지를 포함하는 상기 학습 정보를 전송하는 단계를 포함하는 방법이 제공된다.",ko,한국(KO),공개,"['G06Q-050/20', 'G06K-009/00', 'G06Q-050/10', 'H04N-007/14']",2022-06-08,10-2022-0075908,2020-11-30,10-2020-0164516,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020200164516
2094404434,캘리브레이션 장치,"본 발명은 캘리브레이션 장치 및 방법에 관한 것으로서, 3개 이상의 다수의 변위량에 상응하는 다수의 출력 신호를 나타내는 다수의 버튼; 및 상기 다수의 버튼을 모두 사용할 수 있는 다수 모드 및 상기 다수의 변위량중 2개의 변위량에 상응하는 2개의 버튼을 사용할 수 있는 2P 모드 사이의 전환을 위한 유저 세트;를 포함하는 캘리브레이션 장치 및 이를 이용한 캘리브레이션 방법이 개시되어 있다.   ",ko,한국(KO),등록,['G05B-019/19'],2008-10-23,10-2008-0094451,2007-04-20,10-2007-0038912,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020070038912
1052008018,직물지,'직물지'의 신규한 형상과 모양의 결합을 디자인 창작 내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2022-08-24,30-2022-0034442,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220034442
1054207368,"실릴레이티드 아크릴폴리우레탄 에멀젼, 그 제조방법 및 이를 포함하는 도료","본 발명은 실릴레이티드 아크릴 폴리우레탄 에멀젼, 그 제조방법 및 이를 포함하는 도료에 관한 것이다. 본 발명에 따르면 폴리올에 디메틸올프로피오닉산 및 디이소시아네이트계 화합물을 첨가하여 말단에 NCO기를 갖는 프리폴리머를 제조하는 프리폴리머 제조단계; 상기 프리폴리머 제조단계를 거친 반응용액에 실란커플링제를 첨가하여 상기 프리폴리머의 말단 NCO기를 실란커플링제로 캡핑시키는 캡핑단계; 상기 캡핑단계를 거친 반응용액에 사슬연장제를 투입하여 사슬연장시킨 다음 중화제를 pH7～10이 될 때까지 첨가하여 중화시키고, 여기에 물을 투입하면서 교반하여 분산시키는 수분산단계; 및 상기 수분산단계에서 제조된 에멀젼에 아크릴 단량체를 첨가한 후 개시제를 서서히 첨가하여 중합시키는 중합단계;를 포함하는 것을 특징으로 하는 실릴레이티드 아크릴폴리우레탄 에멀젼의 제조방법을 제공한다. 상기한 방법에 따라 제조된 실리케이티드 아크릴 폴리우레탄 에멀젼은 도료로 사용시 내수성 및 내약품성이 우수할 뿐만 아니라 경도를 크게 향상시킬 수 있는 효과를 얻을 수 있다.",ko,한국(KO),공개,"['C08G-018/80', 'C09D-175/04', 'C08G-018/08', 'C08G-018/10']",2013-11-15,10-2013-0124723,2012-05-07,10-2012-0048061,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020120048061
1191503809,버스 스팀 세차용 다목적 브러쉬,본 발명은 탈부착 가능한 블레이드와 브러쉬를 갖춘 버스 스팀 세차용 다목적 브러쉬에 관한 것이다.,ko,한국(KO),등록,"['B08B-001/00', 'A46B-013/02', 'A46B-011/06', 'B08B-003/02', 'B60S-003/04']",2021-02-17,10-2021-0017630,2019-08-09,10-2019-0097197,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020190097197
